time,temp,setpoint,M_out,P_out,I_out,D_out,PID_out,error,intError,gradient
4925.941066026688,130.025,130,54.25260534758811,-0.6300000000001432,54.88260534758825,0.0,54.25260534758811,-0.025000000000005684,1692.213664883971,-4923.903256416321
4927.967920064926,130.025,130,54.25179453677729,-0.6300000000001432,54.881794536777434,0.0,54.25179453677729,-0.025000000000005684,1692.188664883971,-4925.941066026688
4930.0042905807495,130.025,130,54.25098372596648,-0.6300000000001432,54.88098372596662,0.0,54.25098372596648,-0.025000000000005684,1692.1636648839708,-4927.967920064926
4932.03884267807,130.025,130,54.250172915155666,-0.6300000000001432,54.88017291515581,0.0,54.250172915155666,-0.025000000000005684,1692.1386648839707,-4930.0042905807495
4934.068395376205,130.025,130,54.249362104344854,-0.6300000000001432,54.879362104345,0.0,54.249362104344854,-0.025000000000005684,1692.1136648839706,-4932.03884267807
4936.102819442749,130.025,130,54.248551293534035,-0.6300000000001432,54.87855129353418,0.0,54.248551293534035,-0.025000000000005684,1692.0886648839705,-4934.068395376205
4938.150800704956,130.025,130,54.24774048272322,-0.6300000000001432,54.87774048272337,0.0,54.24774048272322,-0.025000000000005684,1692.0636648839704,-4936.102819442749
4940.195373773575,130.025,130,54.24692967191241,-0.6300000000001432,54.876929671912556,0.0,54.24692967191241,-0.025000000000005684,1692.0386648839703,-4938.150800704956
4942.2270085811615,130.025,130,54.24611886110159,-0.6300000000001432,54.87611886110174,0.0,54.24611886110159,-0.025000000000005684,1692.0136648839703,-4940.195373773575
4944.255711078644,130.025,130,54.24530805029078,-0.6300000000001432,54.875308050290926,0.0,54.24530805029078,-0.025000000000005684,1691.9886648839702,-4942.2270085811615
4946.295705080032,130.025,130,54.24449723947997,-0.6300000000001432,54.874497239480114,0.0,54.24449723947997,-0.025000000000005684,1691.96366488397,-4944.255711078644
4948.327201843262,130.025,130,54.24368642866916,-0.6300000000001432,54.8736864286693,0.0,54.24368642866916,-0.025000000000005684,1691.93866488397,-4946.295705080032
4950.3504321575165,130.026,130,54.21764318542579,-0.6552000000002636,54.872843185426056,0.0,54.21764318542579,-0.02600000000001046,1691.91266488397,-4948.327201641256
4952.392395734787,130.026,130,54.21679994218255,-0.6552000000002636,54.87199994218281,0.0,54.21679994218255,-0.02600000000001046,1691.8866648839698,-4950.3504321575165
4954.418637752533,130.026,130,54.2159566989393,-0.6552000000002636,54.871156698939565,0.0,54.2159566989393,-0.02600000000001046,1691.8606648839698,-4952.392395734787
4956.454376220703,130.026,130,54.215113455696056,-0.6552000000002636,54.87031345569632,0.0,54.215113455696056,-0.02600000000001046,1691.8346648839697,-4954.418637752533
4958.48602771759,130.026,130,54.21427021245281,-0.6552000000002636,54.86947021245307,0.0,54.21427021245281,-0.02600000000001046,1691.8086648839696,-4956.454376220703
4960.522224903107,130.026,130,54.213426969209564,-0.6552000000002636,54.86862696920983,0.0,54.213426969209564,-0.02600000000001046,1691.7826648839696,-4958.48602771759
4962.552600622177,130.026,130,54.21258372596632,-0.6552000000002636,54.86778372596658,0.0,54.21258372596632,-0.02600000000001046,1691.7566648839695,-4960.522224903107
4964.584196329117,130.026,130,54.21174048272307,-0.6552000000002636,54.86694048272334,0.0,54.21174048272307,-0.02600000000001046,1691.7306648839694,-4962.552600622177
4966.612901687622,130.026,130,54.21089723947983,-0.6552000000002636,54.86609723948009,0.0,54.21089723947983,-0.02600000000001046,1691.7046648839694,-4964.584196329117
4968.6556034088135,130.026,130,54.21005399623658,-0.6552000000002636,54.865253996236845,0.0,54.21005399623658,-0.02600000000001046,1691.6786648839693,-4966.612901687622
4970.6848866939545,130.026,130,54.209210752993336,-0.6552000000002636,54.8644107529936,0.0,54.209210752993336,-0.02600000000001046,1691.6526648839692,-4968.6556034088135
4972.7233991622925,130.026,130,54.20836750975009,-0.6552000000002636,54.863567509750354,0.0,54.20836750975009,-0.02600000000001046,1691.6266648839692,-4970.6848866939545
4974.758474588394,130.026,130,54.207524266506844,-0.6552000000002636,54.86272426650711,0.0,54.207524266506844,-0.02600000000001046,1691.600664883969,-4972.7233991622925
4976.800346851349,130.026,130,54.2066810232636,-0.6552000000002636,54.86188102326386,0.0,54.2066810232636,-0.02600000000001046,1691.574664883969,-4974.758474588394
4978.84076499939,130.026,130,54.20583778002035,-0.6552000000002636,54.86103778002062,0.0,54.20583778002035,-0.02600000000001046,1691.548664883969,-4976.800346851349
4980.869536161423,130.026,130,54.20499453677711,-0.6552000000002636,54.86019453677737,0.0,54.20499453677711,-0.02600000000001046,1691.522664883969,-4978.84076499939
4982.898057937622,130.026,130,54.20415129353386,-0.6552000000002636,54.859351293534125,0.0,54.20415129353386,-0.02600000000001046,1691.4966648839688,-4980.869536161423
4984.92911362648,130.026,130,54.203308050290616,-0.6552000000002636,54.85850805029088,0.0,54.203308050290616,-0.02600000000001046,1691.4706648839688,-4982.898057937622
4986.971467971802,130.026,130,54.20246480704737,-0.6552000000002636,54.857664807047634,0.0,54.20246480704737,-0.02600000000001046,1691.4446648839687,-4984.92911362648
4989.003257989883,130.026,130,54.201621563804125,-0.6552000000002636,54.85682156380439,0.0,54.201621563804125,-0.02600000000001046,1691.4186648839686,-4986.971467971802
4991.025038480759,130.026,130,54.20077832056088,-0.6552000000002636,54.85597832056114,0.0,54.20077832056088,-0.02600000000001046,1691.3926648839686,-4989.003257989883
4993.0676057338715,130.026,130,54.19993507731763,-0.6552000000002636,54.8551350773179,0.0,54.19993507731763,-0.02600000000001046,1691.3666648839685,-4991.025038480759
4995.099194765091,130.026,130,54.199091834074395,-0.6552000000002636,54.85429183407466,0.0,54.199091834074395,-0.02600000000001046,1691.3406648839684,-4993.0676057338715
4997.129459142685,130.026,130,54.19824859083115,-0.6552000000002636,54.85344859083141,0.0,54.19824859083115,-0.02600000000001046,1691.3146648839684,-4995.099194765091
4999.179723262787,130.026,130,54.1974053475879,-0.6552000000002636,54.85260534758817,0.0,54.1974053475879,-0.02600000000001046,1691.2886648839683,-4997.129459142685
5001.225645303726,130.026,130,54.19656210434466,-0.6552000000002636,54.85176210434492,0.0,54.19656210434466,-0.02600000000001046,1691.2626648839682,-4999.179723262787
5003.270522594452,130.026,130,54.19571886110141,-0.6552000000002636,54.850918861101675,0.0,54.19571886110141,-0.02600000000001046,1691.2366648839682,-5001.225645303726
5005.3096787929535,130.027,130,54.16964318542633,-0.6803999999996676,54.850043185425996,0.0,54.16964318542633,-0.026999999999986812,1691.2096648839681,-5003.270522394664
5007.341331958771,130.027,130,54.16876750975065,-0.6803999999996676,54.849167509750316,0.0,54.16876750975065,-0.026999999999986812,1691.182664883968,-5005.3096787929535
5009.3702392578125,130.027,130,54.16789183407498,-0.6803999999996676,54.848291834074644,0.0,54.16789183407498,-0.026999999999986812,1691.155664883968,-5007.341331958771
5011.419365167618,130.026,130,54.192248590831134,-0.6552000000002636,54.8474485908314,0.0,54.192248590831134,-0.02600000000001046,1691.129664883968,-5009.370239457357
5013.453448295593,130.026,130,54.19140534758789,-0.6552000000002636,54.84660534758815,0.0,54.19140534758789,-0.02600000000001046,1691.103664883968,-5011.419365167618
5015.493595600128,130.026,130,54.19056210434464,-0.6552000000002636,54.84576210434491,0.0,54.19056210434464,-0.02600000000001046,1691.0776648839678,-5013.453448295593
5017.549488782883,130.026,130,54.1897188611014,-0.6552000000002636,54.84491886110166,0.0,54.1897188611014,-0.02600000000001046,1691.0516648839678,-5015.493595600128
5019.586669445038,130.026,130,54.18887561785815,-0.6552000000002636,54.844075617858415,0.0,54.18887561785815,-0.02600000000001046,1691.0256648839677,-5017.549488782883
5021.632430553436,130.026,130,54.188032374614906,-0.6552000000002636,54.84323237461517,0.0,54.188032374614906,-0.02600000000001046,1690.9996648839676,-5019.586669445038
5023.668951511383,130.026,130,54.18718913137166,-0.6552000000002636,54.842389131371924,0.0,54.18718913137166,-0.02600000000001046,1690.9736648839676,-5021.632430553436
5025.703911304474,130.026,130,54.186345888128415,-0.6552000000002636,54.84154588812868,0.0,54.186345888128415,-0.02600000000001046,1690.9476648839675,-5023.668951511383
5027.73166847229,130.026,130,54.18550264488517,-0.6552000000002636,54.84070264488543,0.0,54.18550264488517,-0.02600000000001046,1690.9216648839674,-5025.703911304474
5029.765124797821,130.026,130,54.18465940164192,-0.6552000000002636,54.83985940164219,0.0,54.18465940164192,-0.02600000000001046,1690.8956648839674,-5027.73166847229
5031.799914598465,130.025,130,54.20904859083123,-0.6300000000001432,54.839048590831375,0.0,54.20904859083123,-0.025000000000005684,1690.8706648839673,-5029.7651249965575
