time,T_sensor
0.09559130668640137,102.908
1.7103276252746582,102.906
2.2193517684936523,102.906
3.236858367919922,102.904
3.757107973098755,102.904
4.7628843784332275,102.903
5.275341749191284,102.902
6.296992778778076,102.901
6.822470426559448,102.901
7.825343608856201,102.9
8.336383819580078,102.899
9.355034828186035,102.898
9.871913194656372,102.898
10.882747173309326,102.897
11.394831895828247,102.896
12.41053819656372,102.895
12.930612087249756,102.894
13.928760290145874,102.894
14.46428370475769,102.893
15.452638864517212,102.892
15.98360300064087,102.891
16.97404384613037,102.89
17.497193574905396,102.89
18.500413417816162,102.889
19.01666808128357,102.888
20.01346516609192,102.887
20.53696632385254,102.887
21.545820951461792,102.885
22.05915665626526,102.885
23.05939555168152,102.883
23.577104568481445,102.883
24.586458206176758,102.882
25.103341341018677,102.882
26.110169172286987,102.881
26.627521514892578,102.88
27.631781816482544,102.879
28.145073175430298,102.878
29.151156187057495,102.878
29.665218591690063,102.877
30.660123586654663,102.876
31.187086582183838,102.875
32.18690848350525,102.874
32.71697521209717,102.873
33.706817865371704,102.873
34.23239588737488,102.872
35.23006749153137,102.871
35.760627031326294,102.871
36.76309895515442,102.87
37.29029726982117,102.869
38.297770977020264,102.869
38.80801057815552,102.868
39.82645654678345,102.867
40.33956837654114,102.867
41.360538721084595,102.866
41.870426416397095,102.866
42.889307260513306,102.865
43.41345000267029,102.865
44.41806626319885,102.864
44.93373703956604,102.863
45.93757772445679,102.863
46.45790386199951,102.862
47.4619140625,102.862
47.97729706764221,102.861
48.995601415634155,102.861
49.51952266693115,102.861
50.51727104187012,102.86
51.052669525146484,102.86
52.042022705078125,102.859
52.57340168952942,102.859
53.564417600631714,102.858
54.09940505027771,102.858
55.080525398254395,102.857
55.619340658187866,102.857
56.59755730628967,102.857
57.14626336097717,102.857
58.10915517807007,102.856
58.6746826171875,102.856
59.633305311203,102.855
60.20158553123474,102.855
61.695552349090576,102.854
62.21897339820862,102.854
63.223512172698975,102.854
63.747477293014526,102.853
64.74474334716797,102.853
65.27075147628784,102.852
66.26701474189758,102.852
66.79898023605347,102.852
67.8048689365387,102.851
68.32814335823059,102.85
69.32424569129944,102.85
69.8506829738617,102.85
70.85188126564026,102.85
71.36853361129761,102.849
72.3713366985321,102.849
72.89434862136841,102.848
73.90162014961243,102.848
74.42003870010376,102.848
75.43997526168823,102.847
75.96027135848999,102.847
76.96530318260193,102.846
77.48077082633972,102.846
78.4903175830841,102.846
79.00615549087524,102.845
80.02045130729675,102.845
80.53384399414062,102.845
81.53475904464722,102.844
82.04725623130798,102.844
83.06124663352966,102.843
83.57574343681335,102.844
84.58429193496704,102.843
85.09298014640808,102.843
86.10021805763245,102.843
86.61681294441223,102.842
87.62397933006287,102.842
88.147305727005,102.842
89.14529228210449,102.842
89.67788410186768,102.842
90.67107510566711,102.841
91.19983005523682,102.841
92.19059872627258,102.841
92.71501898765564,102.841
93.70478534698486,102.84
94.23116827011108,102.84
95.22171807289124,102.84
95.74833512306213,102.84
96.73965263366699,102.84
97.26506400108337,102.84
98.25862431526184,102.84
98.78589296340942,102.839
99.77703714370728,102.839
100.30380654335022,102.839
101.30842685699463,102.839
101.82558083534241,102.839
102.8293035030365,102.839
103.34755659103394,102.839
104.3462872505188,102.839
104.87481689453125,102.839
105.87025284767151,102.839
106.39977478981018,102.839
107.39949107170105,102.839
107.92855381965637,102.839
108.92090034484863,102.839
109.44482159614563,102.839
110.43448805809021,102.839
110.9636721611023,102.839
111.9483551979065,102.839
112.48701977729797,102.838
113.47555136680603,102.839
114.00075221061707,102.839
114.99735283851624,102.839
115.52616858482361,102.838
116.51775979995728,102.838
117.04419994354248,102.838
118.04094171524048,102.838
118.57202076911926,102.838
119.56508493423462,102.838
120.09047436714172,102.838
