time,T_sensor
0.2007138729095459,103.201
1.8097951412200928,103.201
2.324004650115967,103.201
3.3278756141662598,103.2
3.8435747623443604,103.2
4.854932546615601,103.2
5.371540307998657,103.2
6.369342088699341,103.2
6.899135589599609,103.2
7.890319347381592,103.2
8.41823124885559,103.199
9.413155555725098,103.199
9.944742918014526,103.199
10.942971467971802,103.199
11.47156810760498,103.199
12.469313144683838,103.199
12.995449304580688,103.198
13.988724946975708,103.198
14.51282024383545,103.198
15.5062096118927,103.198
16.032714366912842,103.197
17.02884292602539,103.198
17.553611755371094,103.198
18.562828302383423,103.197
19.090476751327515,103.197
20.079362630844116,103.197
20.611488819122314,103.197
21.607054471969604,103.196
22.14132785797119,103.196
