time,T_sensor
0.020536184310913086,102.809
1.6020457744598389,102.809
3.1211564540863037,102.81
4.650344133377075,102.81
6.176870822906494,102.81
7.70557427406311,102.81
9.241310834884644,102.81
10.761159420013428,102.811
12.282260656356812,102.811
13.80530071258545,102.811
15.331242322921753,102.811
16.854248762130737,102.812
18.38266658782959,102.812
19.906092643737793,102.812
21.437756299972534,102.812
22.957807779312134,102.812
24.48895263671875,102.813
26.008551120758057,102.812
27.528530597686768,102.813
29.05331778526306,102.812
30.576833724975586,102.813
32.09700655937195,102.813
33.61802649497986,102.813
35.145873069763184,102.813
36.66350078582764,102.813
38.188374757766724,102.812
39.705833196640015,102.812
41.22882795333862,102.812
42.75120711326599,102.812
44.276074171066284,102.812
45.795818567276,102.811
47.31822204589844,102.812
48.83923864364624,102.812
50.36637020111084,102.811
51.88833975791931,102.812
53.42006063461304,102.811
54.940699338912964,102.812
56.45914053916931,102.812
57.97972559928894,102.812
59.494362115859985,102.812
61.01052641868591,102.813
62.706483364105225,102.813
64.22321462631226,102.813
65.74512338638306,102.813
67.26525163650513,102.814
68.79715895652771,102.814
70.32167434692383,102.814
71.84992814064026,102.814
73.37569117546082,102.814
74.89341926574707,102.814
76.4052472114563,102.814
77.92918515205383,102.814
79.45531940460205,102.814
80.99008798599243,102.814
82.50866055488586,102.814
84.03015851974487,102.814
85.57677221298218,102.814
87.09699988365173,102.814
88.62260794639587,102.814
90.14307379722595,102.814
91.67333507537842,102.814
93.19153094291687,102.814
94.71266961097717,102.814
96.23820781707764,102.814
97.75517272949219,102.814
99.27791547775269,102.814
100.79843950271606,102.814
102.31859827041626,102.814
103.84003639221191,102.814
105.35625624656677,102.814
106.88235282897949,102.814
108.40053868293762,102.815
109.92921495437622,102.815
111.4483380317688,102.815
112.96603631973267,102.815
114.49077463150024,102.815
116.0117838382721,102.815
117.53121781349182,102.815
119.04920196533203,102.816
120.57548570632935,102.816
122.0991518497467,102.816
123.75606417655945,102.816
125.27834939956665,102.816
126.80441069602966,102.817
128.31517052650452,102.817
129.83711051940918,102.817
131.3576214313507,102.817
132.87664341926575,102.817
134.39943146705627,102.817
135.92784810066223,102.817
137.4561083316803,102.817
138.97733521461487,102.817
140.50159287452698,102.817
142.0271599292755,102.817
143.55659222602844,102.817
145.08778357505798,102.817
146.61551570892334,102.816
148.1477701663971,102.816
149.6664798259735,102.816
151.19117426872253,102.816
152.71995067596436,102.815
154.24247813224792,102.816
155.76432943344116,102.816
157.28666400909424,102.815
158.82381224632263,102.816
160.3414900302887,102.816
161.86606335639954,102.815
163.38341689109802,102.816
164.89737796783447,102.816
166.41916155815125,102.816
167.940438747406,102.816
169.46236324310303,102.817
170.98224639892578,102.817
172.4964463710785,102.817
174.0185251235962,102.817
175.5337393283844,102.818
177.0570785999298,102.818
178.58097100257874,102.818
180.10230135917664,102.818
181.6245415210724,102.818
183.1475739479065,102.818
184.82341384887695,102.818
186.350426197052,102.818
187.86602783203125,102.818
189.39383172988892,102.818
190.92777180671692,102.818
192.44781231880188,102.818
193.9682478904724,102.818
195.49226450920105,102.817
197.01512718200684,102.818
198.54201817512512,102.817
200.06026792526245,102.817
201.59815287590027,102.817
203.11743545532227,102.817
204.6359646320343,102.817
206.15375351905823,102.816
207.66959428787231,102.816
209.1961190700531,102.816
210.72149419784546,102.816
212.24596786499023,102.816
213.76610684394836,102.816
215.29355645179749,102.816
216.8167552947998,102.815
218.33495569229126,102.815
219.85812854766846,102.815
221.3830087184906,102.815
222.91336941719055,102.815
224.44438552856445,102.815
225.96342754364014,102.815
227.49574875831604,102.814
229.0120141506195,102.814
230.5335817337036,102.814
232.0601930618286,102.814
233.59167885780334,102.814
235.10911750793457,102.814
236.63118171691895,102.814
238.15325903892517,102.814
239.67369079589844,102.814
241.19883561134338,102.814
242.72538900375366,102.814
244.24246168136597,102.814
245.9188950061798,102.814
247.4420554637909,102.814
248.96912598609924,102.814
250.50034928321838,102.815
252.01845359802246,102.815
253.53827095031738,102.815
255.05936980247498,102.815
256.58728981018066,102.815
258.11155247688293,102.816
259.64638090133667,102.816
261.1732816696167,102.816
262.6946744918823,102.817
264.2085292339325,102.817
265.7296521663666,102.817
267.25026845932007,102.817
268.7660551071167,102.817
270.2876513004303,102.818
271.81768441200256,102.818
273.3415057659149,102.818
274.8603048324585,102.818
276.38897705078125,102.818
277.9116966724396,102.818
279.4381203651428,102.818
280.9728400707245,102.818
282.4913909435272,102.818
284.0143241882324,102.818
285.53630471229553,102.818
287.06174492836,102.818
288.5854675769806,102.817
290.104562997818,102.817
291.6261990070343,102.817
293.1503179073334,102.817
294.6681640148163,102.817
296.19356393814087,102.817
297.7179985046387,102.816
299.2342207431793,102.816
300.7501845359802,102.816
302.78352522850037,102.819
304.2981264591217,102.831
305.9940302371979,102.845
307.5174539089203,102.86
309.0467438697815,102.875
310.5668330192566,102.889
312.09239053726196,102.905
313.61657190322876,102.921
315.1413605213165,102.937
316.6503372192383,102.952
318.17698431015015,102.967
319.6996922492981,102.984
321.2212288379669,102.999
322.74207186698914,103.015
324.26444935798645,103.03
325.78698468208313,103.045
327.30649757385254,103.061
328.8240044116974,103.076
330.3441467285156,103.091
331.85827827453613,103.106
333.38074254989624,103.12
334.9043707847595,103.135
336.4286572933197,103.15
337.94782304763794,103.164
339.4659903049469,103.178
340.9843444824219,103.192
342.5145082473755,103.207
344.0425343513489,103.221
345.56019711494446,103.235
347.0869963169098,103.248
348.61438488960266,103.263
350.12792897224426,103.276
351.6575427055359,103.289
353.17917919158936,103.303
354.7034721374512,103.317
356.23299288749695,103.33
357.75722336769104,103.343
359.2752435207367,103.356
360.8003590106964,103.369
362.3115277290344,103.383
363.83386850357056,103.396
365.35921692848206,103.409
367.02352237701416,103.423
368.5452129840851,103.436
370.06292390823364,103.449
371.5792317390442,103.462
373.09762620925903,103.474
374.60826778411865,103.488
376.1324689388275,103.5
377.66118264198303,103.513
379.1872899532318,103.525
380.71510195732117,103.538
382.2396152019501,103.551
383.7688989639282,103.563
385.28434681892395,103.575
386.8166422843933,103.588
388.34101724624634,103.6
389.86158299446106,103.612
391.37896966934204,103.624
392.89654445648193,103.636
394.41822481155396,103.649
395.9331433773041,103.661
397.45023250579834,103.673
398.9752833843231,103.685
400.498095035553,103.696
402.021386384964,103.709
403.5407929420471,103.721
405.05937695503235,103.733
406.57938718795776,103.744
408.1017110347748,103.756
409.62901067733765,103.767
411.15302181243896,103.779
412.6703281402588,103.79
414.1922798156738,103.802
415.71248292922974,103.813
417.23963737487793,103.824
418.7541551589966,103.835
420.2773633003235,103.846
421.78712701797485,103.857
423.3036251068115,103.868
424.82069206237793,103.879
426.336386680603,103.89
427.98902916908264,103.902
429.52226877212524,103.913
431.0483064651489,103.924
432.5620412826538,103.935
434.08355379104614,103.946
435.60683512687683,103.957
437.1263415813446,103.968
438.64456605911255,103.978
440.1666612625122,103.989
441.6854429244995,103.999
443.20922470092773,104.011
444.7241220474243,104.021
446.24640417099,104.032
447.7682158946991,104.042
449.29028582572937,104.052
450.8062906265259,104.062
452.3274896144867,104.073
453.8509383201599,104.084
455.3834180831909,104.093
456.9036979675293,104.104
458.43132281303406,104.114
459.94554901123047,104.125
461.47582626342773,104.134
462.99041771888733,104.144
464.5156104564667,104.155
466.03333830833435,104.165
467.550963640213,104.174
469.0817401409149,104.184
470.60202622413635,104.194
472.13289618492126,104.204
473.6489658355713,104.214
475.1664206981659,104.223
476.68427538871765,104.233
478.20168137550354,104.242
479.7298014163971,104.252
481.252827167511,104.261
482.7698392868042,104.271
484.30072927474976,104.28
485.8262631893158,104.29
487.3444950580597,104.299
489.00911831855774,104.309
490.53661847114563,104.319
492.055819272995,104.328
493.57597064971924,104.337
495.0905237197876,104.346
496.6075520515442,104.355
498.13214659690857,104.365
499.6460041999817,104.374
501.16958475112915,104.383
502.7001965045929,104.392
504.2210268974304,104.402
505.74317693710327,104.41
507.26358675956726,104.419
508.7832770347595,104.428
510.3026967048645,104.437
511.8298006057739,104.446
513.3465061187744,104.455
514.8696439266205,104.464
516.3930878639221,104.473
517.9213328361511,104.482
519.4454679489136,104.491
520.9684989452362,104.5
522.4840888977051,104.508
524.0091450214386,104.516
525.5269591808319,104.526
527.0556106567383,104.535
528.5730321407318,104.544
530.0951519012451,104.552
531.6178920269012,104.561
533.1392455101013,104.569
534.6579837799072,104.578
536.1731486320496,104.587
537.6974496841431,104.595
539.2232151031494,104.604
540.7443716526031,104.612
542.2651512622833,104.621
543.7862844467163,104.629
545.3076236248016,104.637
546.8264791965485,104.646
548.3468844890594,104.654
550.0002944469452,104.663
551.5222744941711,104.672
553.0433955192566,104.68
554.5722630023956,104.689
556.0974471569061,104.697
557.6276776790619,104.706
559.1531751155853,104.714
560.6695187091827,104.722
562.1909420490265,104.731
563.7205822467804,104.739
565.2465996742249,104.748
566.7721757888794,104.756
568.2899513244629,104.764
569.8106594085693,104.772
571.3253409862518,104.78
572.8515272140503,104.788
574.3712794780731,104.796
575.8947942256927,104.804
577.4164834022522,104.812
578.9424765110016,104.82
580.468761920929,104.828
581.9881000518799,104.835
583.5080971717834,104.843
585.0281808376312,104.851
586.5479807853699,104.859
588.0702836513519,104.867
589.5936405658722,104.874
591.1113135814667,104.881
592.6419813632965,104.889
594.175372838974,104.897
595.696681022644,104.904
597.224561214447,104.912
598.7480716705322,104.92
600.2797086238861,104.927
601.8041379451752,104.934
603.3322269916534,104.942
604.8439557552338,104.949
606.3749103546143,104.957
607.8978497982025,104.964
609.4294316768646,104.971
611.0885350704193,104.979
612.6206066608429,104.986
614.1343822479248,104.994
615.6635708808899,105.001
617.1903069019318,105.009
618.7126662731171,105.016
620.2402820587158,105.024
621.7688176631927,105.031
623.2933633327484,105.039
624.8188028335571,105.047
626.3401565551758,105.055
627.864355802536,105.062
629.3817999362946,105.07
630.898286819458,105.077
632.4211528301239,105.085
633.9513368606567,105.093
635.4690628051758,105.1
636.9962358474731,105.107
638.5159380435944,105.114
640.0342659950256,105.122
641.5573132038116,105.129
643.0757172107697,105.136
644.594898223877,105.143
646.1150045394897,105.15
647.6324048042297,105.157
649.1560587882996,105.164
650.6741518974304,105.171
652.1881821155548,105.178
653.706550359726,105.185
655.2273437976837,105.191
656.7456405162811,105.199
658.2591574192047,105.206
659.7811069488525,105.213
661.3046395778656,105.219
662.8276133537292,105.227
664.3543536663055,105.233
665.8758716583252,105.24
667.3981182575226,105.247
668.9180543422699,105.253
670.4371180534363,105.26
672.1005566120148,105.267
673.6200942993164,105.274
675.1481990814209,105.281
676.6655988693237,105.288
678.1875648498535,105.295
679.708482503891,105.301
681.237676858902,105.309
682.7559366226196,105.316
684.2674243450165,105.322
685.7919800281525,105.329
687.3239600658417,105.336
688.8503832817078,105.343
690.3756000995636,105.349
691.898853302002,105.356
693.4184443950653,105.363
694.9446537494659,105.37
696.4753000736237,105.376
697.9948949813843,105.383
699.5169060230255,105.391
701.0324175357819,105.398
702.5442495346069,105.404
704.061112165451,105.411
705.575829744339,105.417
707.0940256118774,105.424
708.608240365982,105.43
710.1362285614014,105.437
711.6499741077423,105.443
713.1730446815491,105.449
714.6880428791046,105.456
716.2112250328064,105.462
717.7326035499573,105.469
719.2463109493256,105.475
720.7672262191772,105.482
722.2917492389679,105.488
723.808000087738,105.495
725.3290588855743,105.501
726.8529944419861,105.508
728.385819196701,105.515
729.9081308841705,105.521
731.4254813194275,105.528
733.1903049945831,105.536
734.7056984901428,105.543
736.2281847000122,105.549
737.7591440677643,105.556
739.2851867675781,105.562
740.8135106563568,105.568
742.3421125411987,105.575
743.8636281490326,105.582
745.3906886577606,105.588
746.9145860671997,105.594
748.4390695095062,105.601
749.9653391838074,105.608
751.4944350719452,105.614
753.0133194923401,105.62
754.5424072742462,105.627
756.0716333389282,105.633
757.5915813446045,105.639
759.1184468269348,105.646
760.654890537262,105.652
762.1750962734222,105.658
