time,T_sensor
0.03999662399291992,103.003
2.178330659866333,103.013
2.6942553520202637,103.026
3.708331346511841,103.057
4.224352836608887,103.073
5.23814058303833,103.107
5.756267547607422,103.125
6.754429817199707,103.161
7.282445430755615,103.18
8.27774429321289,103.218
8.808369874954224,103.241
9.800381898880005,103.275
10.3229079246521,103.298
11.33004093170166,103.338
11.843058109283447,103.358
12.847564935684204,103.398
13.366807460784912,103.418
14.37985610961914,103.458
14.89764404296875,103.478
15.903837442398071,103.517
16.41934370994568,103.541
17.431536197662354,103.581
17.94653630256653,103.601
18.955504179000854,103.641
19.47762894630432,103.661
20.473249197006226,103.7
21.002469778060913,103.72
22.001452684402466,103.76
22.535126209259033,103.782
23.528156042099,103.822
24.062528371810913,103.841
25.057197332382202,103.88
25.5916006565094,103.899
26.58146333694458,103.938
27.110565662384033,103.957
28.108718872070312,103.996
28.635926723480225,104.019
29.625330448150635,104.057
30.158705949783325,104.075
31.159459114074707,104.114
31.676050424575806,104.133
32.68734335899353,104.17
33.20507574081421,104.189
34.215327501297,104.231
34.72757649421692,104.249
35.74455976486206,104.286
36.266573905944824,104.305
37.27554202079773,104.342
37.79440927505493,104.36
38.80816674232483,104.397
39.32935380935669,104.419
40.339879274368286,104.456
40.859458923339844,104.474
41.854918241500854,104.51
42.38457679748535,104.529
43.37896919250488,104.565
43.90811586380005,104.583
44.90547752380371,104.619
45.441396951675415,104.641
46.44260811805725,104.677
46.96559262275696,104.695
47.96320295333862,104.73
48.495006799697876,104.748
49.492051124572754,104.784
50.02332615852356,104.805
51.00947713851929,104.837
51.55451250076294,104.858
52.53549861907959,104.893
53.08361887931824,104.911
54.066492795944214,104.946
54.61342763900757,104.967
55.59575390815735,104.998
56.14224171638489,105.019
57.12542200088501,105.056
57.67447566986084,105.073
58.6380295753479,105.109
59.19395565986633,105.127
60.160109996795654,105.162
60.87584400177002,105.186
61.68426728248596,105.215
62.400392055511475,105.239
63.205909967422485,105.267
63.925740242004395,105.295
64.7303352355957,105.323
65.44208836555481,105.347
66.24775767326355,105.375
66.9632682800293,105.399
67.77257657051086,105.427
68.49111652374268,105.451
69.3088481426239,105.478
70.0212893486023,105.506
70.83131051063538,105.533
71.54588103294373,105.557
72.35141634941101,105.585
73.06203413009644,105.608
73.86661100387573,105.635
74.57898712158203,105.659
75.3819191455841,105.686
76.09400939941406,105.709
76.89790916442871,105.737
77.61409521102905,105.76
78.42702627182007,105.79
79.14311623573303,105.813
79.95446872711182,105.84
80.66962361335754,105.863
81.47902464866638,105.89
82.19365334510803,105.913
83.00347948074341,105.94
83.71698641777039,105.966
84.52570581436157,105.993
85.2377564907074,106.016
86.0457649230957,106.042
86.75847601890564,106.065
87.57116985321045,106.092
88.28383588790894,106.114
89.09011125564575,106.14
89.80017518997192,106.163
90.61001968383789,106.189
91.32299280166626,106.215
92.13229608535767,106.241
92.84732699394226,106.264
93.66204714775085,106.29
94.37538719177246,106.312
95.18119835853577,106.338
95.9004647731781,106.36
96.70597290992737,106.387
97.43793058395386,106.412
98.22692275047302,106.437
98.95529174804688,106.46
99.7459363937378,106.485
100.47912669181824,106.508
101.28095269203186,106.533
102.00117874145508,106.555
102.81513047218323,106.58
103.53360247612,106.605
104.34418034553528,106.631
105.06319570541382,106.653
105.87711215019226,106.678
106.59416556358337,106.7
107.40295839309692,106.724
108.11961889266968,106.75
108.92806696891785,106.775
109.64677476882935,106.796
110.46048283576965,106.821
111.18549466133118,106.843
111.98306488990784,106.867
112.72088837623596,106.892
113.5151116847992,106.914
114.24481296539307,106.938
115.0400915145874,106.963
115.77372670173645,106.984
116.57332444190979,107.009
117.2819185256958,107.03
118.09380269050598,107.055
118.81801223754883,107.076
119.61791968345642,107.101
120.35333323478699,107.124
121.29694604873657,107.152
121.87609887123108,107.17
122.82115650177002,107.201
123.39156174659729,107.216
124.3408043384552,107.246
124.9131019115448,107.261
125.86215376853943,107.291
126.43928623199463,107.309
127.38775253295898,107.336
127.96245574951172,107.354
128.9120593070984,107.381
129.4892647266388,107.399
130.44337606430054,107.429
131.02328872680664,107.447
131.97124028205872,107.474
132.55371069908142,107.491
133.49960446357727,107.518
134.08357977867126,107.536
135.01785945892334,107.562
135.6141712665558,107.58
136.55036425590515,107.61
137.14736700057983,107.627
138.07833123207092,107.653
138.6692910194397,107.671
139.60084795951843,107.697
140.19605350494385,107.715
141.12498211860657,107.744
141.72029161453247,107.762
142.6606731414795,107.788
143.25699663162231,107.805
144.1935760974884,107.832
144.78330302238464,107.849
145.72029972076416,107.878
146.30768060684204,107.892
147.24085974693298,107.921
147.8392972946167,107.938
148.76553344726562,107.964
149.358722448349,107.982
150.29607367515564,108.008
150.89448165893555,108.025
151.81531810760498,108.051
152.42360424995422,108.071
153.34770727157593,108.096
153.9524748325348,108.114
154.87003302574158,108.139
155.4762773513794,108.156
156.38910579681396,108.182
156.99921894073486,108.199
157.913893699646,108.224
158.52350211143494,108.244
159.44604969024658,108.269
160.05251693725586,108.286
160.9678201675415,108.312
161.57005214691162,108.328
162.48711514472961,108.353
163.09387016296387,108.371
164.00812768936157,108.395
164.6118929386139,108.412
165.52881908416748,108.44
166.13978958129883,108.456
167.0590615272522,108.481
167.67043256759644,108.498
168.59079432487488,108.523
169.19764280319214,108.539
170.11845064163208,108.564
170.72006797790527,108.58
171.64566564559937,108.607
172.2377917766571,108.624
173.17127299308777,108.648
173.76337909698486,108.664
174.7012345790863,108.689
175.29254364967346,108.705
176.22920966148376,108.732
176.8244194984436,108.748
177.7596504688263,108.772
178.34829235076904,108.788
179.2863450050354,108.813
179.88250422477722,108.829
180.8199987411499,108.853
181.5520932674408,108.874
182.34938549995422,108.895
183.08119750022888,108.914
183.8830943107605,108.935
184.6192455291748,108.953
185.41541719436646,108.975
186.1428349018097,108.996
186.93200778961182,109.017
187.66146683692932,109.035
188.45183730125427,109.057
189.18625593185425,109.075
189.9842824935913,109.096
190.71895122528076,109.114
191.5206482410431,109.135
192.23921060562134,109.156
193.0543713569641,109.177
193.7688114643097,109.195
194.5823154449463,109.216
195.30036616325378,109.234
196.10023522377014,109.255
196.82137608528137,109.273
197.63449668884277,109.296
198.35071086883545,109.314
199.15998649597168,109.335
199.88054132461548,109.353
200.68911242485046,109.373
201.41192960739136,109.392
202.21718549728394,109.412
202.92976069450378,109.433
203.74292039871216,109.453
204.45974326133728,109.471
205.2701597213745,109.491
205.98946022987366,109.509
206.80171132087708,109.53
207.51944637298584,109.548
208.32889080047607,109.571
209.0491201877594,109.589
209.86545991897583,109.609
210.56893253326416,109.626
211.39989471435547,109.647
212.10443806648254,109.665
212.93099308013916,109.687
213.6358940601349,109.705
214.46823048591614,109.725
215.14876198768616,109.743
215.99248909950256,109.763
216.6814045906067,109.78
217.5197048187256,109.801
218.2033486366272,109.818
