time,temp,output,slope,
987.6063039,137.402,55,0.00153675,
988.7236683,137.403,55,0.001530839,
989.841543,137.403,55,0.001524955,
990.9576111,137.403,55,0.001519079,
992.0748272,137.404,55,0.001513229,
993.1944847,137.404,55,0.001507388,
994.3182197,137.404,55,0.001501555,
995.4415369,137.405,55,0.001495749,
996.5648286,137.405,55,0.001489952,
997.6909475,137.405,55,0.001484164,
998.8217318,137.406,55,0.001478403,
999.9496856,137.406,55,0.001472652,
1001.06771,137.406,55,0.001466912,
1002.190605,137.407,55,0.0014612,
1003.309494,137.407,55,0.001455499,
1004.438992,137.408,55,0.001449826,
1005.565992,137.408,55,0.001444165,
1006.68997,137.408,55,0.001438514,
1007.817577,137.408,55,0.001432875,
1008.942468,137.409,55,0.001427267,
1010.068137,137.409,55,0.001421651,
1011.181243,137.41,55,0.001416067,
1012.306817,137.41,55,0.001410495,
1013.425046,137.41,55,0.001404935,
1014.555251,137.41,55,0.001399389,
1015.670971,137.411,55,0.001393874,
1016.786102,137.411,55,0.001388355,
1017.902166,137.412,55,0.001382868,
1019.029841,137.412,55,0.001377395,
1020.159407,137.412,55,0.001371917,
1021.287538,137.412,55,0.001366453,
1022.409444,137.413,55,0.001361022,
1023.537249,137.413,55,0.001355606,
1024.659947,137.413,55,0.001350187,
1025.788444,137.413,55,0.001344782,
1026.911864,137.414,55,0.001339393,
1028.033233,137.414,55,0.00133402,
1029.158827,137.414,55,0.001328663,
1030.273788,137.414,55,0.001323323,
1031.403991,137.415,55,0.001317999,
1032.535999,137.415,55,0.001312691,
1033.650026,137.415,55,0.001307382,
1034.778033,137.415,55,0.00130209,
1035.895732,137.416,55,0.001296815,
1037.024248,137.416,55,0.001291558,
1038.142943,137.416,55,0.0012863,
1039.261374,137.416,55,0.001281061,
1040.391483,137.417,55,0.001275839,
1041.521995,137.417,55,0.001270636,
1042.650026,137.417,55,0.001265433,
1043.77871,137.417,55,0.001260249,
1044.902891,137.417,55,0.001255084,
1046.029836,137.418,55,0.001249939,
1047.145934,137.418,55,0.001244814,
1048.274791,137.418,55,0.00123969,
1049.402447,137.418,55,0.001234567,
1050.527191,137.418,55,0.001229464,
1051.644119,137.419,55,0.001224382,
1052.763627,137.419,55,0.001219302,
1053.878758,137.418,55,0.001214225,
1055.002687,137.419,55,0.001209188,
1056.121434,137.419,55,0.001204154,
1057.241359,137.42,55,0.001199142,
1058.360056,137.419,55,0.001194114,
1059.478316,137.419,55,0.001189109,
1060.59588,137.419,55,0.001184108,
1061.714365,137.42,55,0.00117913,
1062.840162,137.42,55,0.001174175,
1063.961982,137.42,55,0.001169223,
1065.092828,137.42,55,0.001164277,
1066.220718,137.42,55,0.001159334,
1067.351704,137.42,55,0.001154416,
1068.480194,137.42,55,0.001149502,
1069.606184,137.42,55,0.001144594,
1070.730078,137.421,55,0.00113971,
1071.852386,137.42,55,0.001134832,
1072.980443,137.421,55,0.001129979,
1074.101072,137.421,55,0.001125132,
1075.222409,137.421,55,0.001120292,
1076.354036,137.421,55,0.001115459,
1077.478362,137.422,55,0.001110651,
1078.605564,137.421,55,0.00110585,
1079.731376,137.422,55,0.001101057,
1080.864511,137.422,55,0.001096289,
1081.990876,137.422,55,0.001091511,
1083.119222,137.422,55,0.001086759,
1084.236784,137.422,55,0.001082016,
1085.364812,137.422,55,0.001077281,
1086.490194,137.422,55,0.001072555,
1087.619788,137.422,55,0.001067837,
1088.748799,137.422,55,0.001063129,
1089.873157,137.422,55,0.001058429,
1090.996567,137.423,55,0.001053758,
1092.128062,137.423,55,0.001049096,
1093.250126,137.423,55,0.001044444,
1094.374208,137.423,55,0.001039802,
1095.491159,137.423,55,0.001035171,
1096.606974,137.423,55,0.00103055,
1097.735453,137.423,55,0.00102594,
1098.855891,137.423,55,0.001021341,
1099.985609,137.423,55,0.001016734,
1101.101646,137.423,55,0.001012139,
1102.229251,137.424,55,0.001007593,
1103.351722,137.423,55,0.001003039,
1104.469374,137.424,55,0.000998498,
1105.600458,137.424,55,0.000993968,
1106.730594,137.424,55,0.000989451,
1107.860073,137.424,55,0.000984945,
1108.988942,137.424,55,0.000980453,
1110.112596,137.424,55,0.000975973,
1111.235653,137.424,55,0.000971487,
1112.366134,137.424,55,0.000967034,
1113.487806,137.424,55,0.000962575,
1114.601813,137.425,55,0.00095813,
1115.729449,137.424,55,0.00095368,
1116.860914,137.424,55,0.000949262,
1117.993792,137.424,55,0.00094484,
1119.10724,137.424,55,0.000940432,
1120.237933,137.424,55,0.000936039,
1121.365539,137.424,55,0.000931642,
1122.489517,137.425,55,0.000927279,
1123.613339,137.424,55,0.000922912,
1124.739152,137.424,55,0.00091856,
1125.866867,137.424,55,0.000914205,
1126.999118,137.424,55,0.000909866,
1128.126646,137.424,55,0.000905542,
1129.23955,137.424,55,0.000901217,
1130.354561,137.424,55,0.000896907,
1131.48402,137.424,55,0.000892614,
1132.600869,137.424,55,0.00088832,
1133.723595,137.424,55,0.000884042,
1134.853317,137.424,55,0.000879762,
1135.97894,137.424,55,0.0008755,
1137.109145,137.424,55,0.000871254,
1138.239991,137.424,55,0.000867026,
1139.359162,137.424,55,0.000862798,
1140.487655,137.425,55,0.000858606,
1141.617089,137.424,55,0.000854394,
1142.750241,137.424,55,0.000850201,
1143.880371,137.424,55,0.000846007,
1145.011255,137.424,55,0.000841832,
1146.126828,137.424,55,0.000837658,
1147.244892,137.424,55,0.000833502,
1148.368927,137.424,55,0.000829366,
1149.501999,137.424,55,0.00082523,
1150.615498,137.424,55,0.000821114,
1151.737195,137.424,55,0.000817,
1152.864799,137.424,55,0.000812905,
1153.978335,137.424,55,0.000808811,
1155.092755,137.424,55,0.000804738,
1156.222737,137.424,55,0.000800667,
1157.341299,137.424,55,0.000796617,
1158.467774,137.424,55,0.000792568,
1159.581088,137.424,55,0.000788541,
1160.711331,137.423,55,0.000784498,
1161.825642,137.424,55,0.000780476,
1162.942363,137.423,55,0.000776457,
1164.072232,137.424,55,0.000772478,
1165.204507,137.423,55,0.000768484,
1166.319793,137.423,55,0.000764493,
1167.438524,137.423,55,0.000760506,
1168.571929,137.423,55,0.000756541,
1169.691454,137.423,55,0.000752579,
1170.81302,137.423,55,0.000748622,
1171.946403,137.423,55,0.000744688,
1173.065657,137.422,55,0.000740739,
1174.197473,137.422,55,0.000736813,
1175.319808,137.422,55,0.000732893,
1176.443419,137.422,55,0.000728977,
1177.56062,137.422,55,0.000725085,
1178.684309,137.422,55,0.000721198,
1179.79913,137.422,55,0.000717317,
1180.922294,137.422,55,0.000713442,
1182.054306,137.422,55,0.00070959,
1183.185988,137.421,55,0.000705726,
1184.311378,137.421,55,0.000701868,
1185.443024,137.421,55,0.000698016,
1186.572619,137.421,55,0.000694189,
1187.704272,137.421,55,0.000690369,
1188.824381,137.421,55,0.000686555,
1189.955559,137.421,55,0.000682767,
1191.06969,137.421,55,0.000678986,
1192.197901,137.421,55,0.000675212,
1193.325075,137.421,55,0.000671445,
1194.451908,137.421,55,0.000667686,
1195.57769,137.421,55,0.000663935,
1196.702247,137.421,55,0.000660191,
1197.828511,137.421,55,0.000656474,
1198.961329,137.42,55,0.000652746,
1200.091988,137.421,55,0.000649045,
1201.226182,137.421,55,0.000645353,
1202.34936,137.421,55,0.000641668,
1203.473224,137.42,55,0.000637974,
1204.596012,137.42,55,0.000634307,
1205.720606,137.42,55,0.00063065,
1206.839214,137.42,55,0.000627001,
1207.968561,137.42,55,0.000623362,
1209.100391,137.42,55,0.000619733,
1210.22775,137.42,55,0.000616113,
1211.352361,137.42,55,0.000612503,
1212.478702,137.42,55,0.000608902,
1213.600372,137.42,55,0.000605312,
1214.721865,137.42,55,0.000601732,
1215.844918,137.419,55,0.000598144,
1216.963473,137.419,55,0.000594566,
1218.087725,137.42,55,0.000591036,
1219.21568,137.419,55,0.00058748,
1220.340053,137.419,55,0.000583935,
1221.468285,137.419,55,0.000580401,
1222.59529,137.419,55,0.000576878,
1223.725301,137.419,55,0.000573385,
1224.856834,137.419,55,0.000569885,
1225.982652,137.419,55,0.000566397,
1227.112697,137.418,55,0.000562901,
1228.243384,137.418,55,0.000559418,
1229.362539,137.418,55,0.000555947,
1230.47898,137.418,55,0.000552488,
1231.610373,137.418,55,0.000549041,
1232.742877,137.417,55,0.000545589,
1233.872725,137.418,55,0.000542167,
1235.004474,137.417,55,0.00053874,
1236.120716,137.417,55,0.000535326,
1237.252413,137.417,55,0.000531925,
1238.385171,137.417,55,0.000528538,
1239.505642,137.417,55,0.000525163,
1240.619231,137.416,55,0.000521784,
1241.733488,137.416,55,0.000518419,
1242.861483,137.416,55,0.000515049,
1243.989164,137.416,55,0.000511693,
1245.109906,137.416,55,0.000508352,
1246.23299,137.416,55,0.000505024,
1247.35869,137.415,55,0.000501693,
1248.489763,137.415,55,0.000498376,
1249.621377,137.415,55,0.000495074,
1250.74745,137.414,55,0.000491749,
1251.865193,137.414,55,0.000488439,
1252.993529,137.414,55,0.000485145,
1254.117859,137.414,55,0.000481866,
1255.242224,137.413,55,0.000478584,
1256.369907,137.413,55,0.000475317,
1257.498141,137.413,55,0.000472048,
1258.610747,137.413,55,0.000468795,
1259.726593,137.413,55,0.000465558,
1260.854532,137.412,55,0.000462318,
1261.982999,137.412,55,0.000459095,
1263.107836,137.412,55,0.00045587,
1264.223292,137.412,55,0.000452661,
1265.348994,137.411,55,0.00044945,
1266.479372,137.411,55,0.000446238,
1267.596841,137.411,55,0.000443043,
1268.71755,137.411,55,0.000439865,
1269.835421,137.41,55,0.000436686,
1270.952903,137.41,55,0.000433505,
1272.083779,137.409,55,0.000430324,
1273.210754,137.41,55,0.000427179,
1274.340173,137.409,55,0.000424033,
1275.465902,137.409,55,0.000420887,
1276.583723,137.409,55,0.000417758,
1277.704147,137.409,55,0.000414648,
1278.830724,137.408,55,0.00041152,
1279.960811,137.408,55,0.000408409,
1281.093911,137.408,55,0.000405318,
1282.213238,137.408,55,0.000402226,
1283.331197,137.408,55,0.000399154,
1284.46242,137.407,55,0.000396082,
1285.592874,137.407,55,0.00039301,
1286.7147,137.407,55,0.000389958,
1287.845357,137.406,55,0.000386906,
1288.978831,137.406,55,0.000383856,
1290.090997,137.406,55,0.000380825,
1291.210629,137.405,55,0.000377777,
1292.332754,137.405,55,0.000374749,
1293.496336,137.405,55,0.000371741,
1294.62426,137.404,55,0.000368716,
1295.750396,137.404,55,0.000365711,
1296.871118,137.404,55,0.000362708,
1297.987424,137.403,55,0.000359707,
1299.120415,137.403,55,0.000356708,
1300.252161,137.402,55,0.000353712,
1301.382375,137.402,55,0.000350718,
1302.50205,137.402,55,0.000347745,
1303.623535,137.402,55,0.000344775,
1304.755188,137.402,55,0.000341827,
1305.87162,137.401,55,0.000338881,
1306.986428,137.401,55,0.000335939,
1308.113684,137.4,55,0.000332981,
1309.233308,137.4,55,0.000330045,
1310.365228,137.4,55,0.000327131,
1311.498484,137.399,55,0.000324202,
1312.629072,137.399,55,0.000321295,
1313.748293,137.399,55,0.000318393,
1314.880509,137.398,55,0.000315494,
1316.013927,137.398,55,0.000312599,
1317.144151,137.397,55,0.00030969,
1318.259938,137.397,55,0.000306804,
1319.390138,137.397,55,0.000303922,
1320.518227,137.396,55,0.000301045,
1321.648169,137.397,55,0.000298192,
1322.76752,137.396,55,0.000295324,
1323.886338,137.395,55,0.000292462,
1325.016013,137.395,55,0.000289604,
1326.147134,137.394,55,0.000286752,
1327.279366,137.394,55,0.000283905,
1328.398628,137.394,55,0.000281082,
1329.52463,137.394,55,0.000278265,
1330.653801,137.393,55,0.000275435,
1331.784553,137.393,55,0.00027263,
1332.917365,137.392,55,0.00026983,
1334.040484,137.392,55,0.000267018,
1335.164299,137.392,55,0.000264231,
1336.290477,137.392,55,0.00026145,
1337.407081,137.391,55,0.000258675,
1338.522009,137.391,55,0.000255907,
1339.648902,137.391,55,0.000253146,
1340.765597,137.39,55,0.000250392,
1341.885142,137.39,55,0.000247645,
1343.002668,137.39,55,0.000244904,
1344.12188,137.389,55,0.000242171,
1345.250477,137.389,55,0.000239446,
1346.368853,137.388,55,0.000236709,
1347.485431,137.388,55,0.000233998,
1348.600993,137.388,55,0.000231295,
1349.734215,137.387,55,0.00022858,
1350.85158,137.386,55,0.000225856,
1351.969269,137.386,55,0.000223158,
1353.098001,137.386,55,0.000220468,
1354.224877,137.385,55,0.000217767,
1355.340178,137.385,55,0.000215075,
1356.455625,137.385,55,0.00021241,
1357.575845,137.384,55,0.000209735,
1358.700009,137.384,55,0.000207069,
1359.814769,137.383,55,0.000204411,
1360.942257,137.383,55,0.000201763,
1362.071411,137.382,55,0.000199104,
1363.201023,137.382,55,0.000196455,
1364.320871,137.382,55,0.000193834,
1365.437016,137.381,55,0.000191204,
1366.564957,137.381,55,0.000188583,
1367.684313,137.38,55,0.000185953,
1368.801815,137.38,55,0.000183333,
1369.929704,137.379,55,0.000180704,
1371.053617,137.379,55,0.000178104,
1372.172358,137.378,55,0.000175495,
1373.292666,137.378,55,0.000172896,
1374.413789,137.378,55,0.000170308,
1375.539723,137.377,55,0.000167711,
1376.670578,137.377,55,0.000165125,
1377.787795,137.376,55,0.000162549,
1378.905112,137.376,55,0.000159984,
1380.023877,137.376,55,0.000157431,
1381.156466,137.375,55,0.000154869,
1382.277572,137.375,55,0.000152318,
1383.393101,137.374,55,0.00014976,
1384.513317,137.374,55,0.000147213,
1385.632467,137.373,55,0.000144659,
1386.760169,137.373,55,0.000142135,
1387.878675,137.372,55,0.000139604,
1388.995191,137.372,55,0.000137084,
1390.113523,137.371,55,0.000134558,
1391.231081,137.371,55,0.000132044,
1392.359664,137.371,55,0.000129542,
1393.482857,137.37,55,0.000127033,
1394.602714,137.37,55,0.000124537,
1395.725135,137.369,55,0.000122034,
1396.848893,137.369,55,0.000119544,
1397.970839,137.368,55,0.000117066,
1399.093746,137.368,55,0.000114582,
1400.216389,137.368,55,0.00011213,
1401.334066,137.367,55,0.000109672,
1402.460281,137.367,55,0.000107226,
1403.574353,137.366,55,0.000104757,
1404.699522,137.366,55,0.000102319,
1405.819293,137.365,55,9.99E-05,
1406.939914,137.365,55,9.74E-05,
1408.063571,137.364,55,9.50E-05,
1409.183586,137.364,55,9.26E-05,
1410.297819,137.363,55,9.02E-05,
1411.434575,137.363,55,8.78E-05,
1412.55466,137.362,55,8.53E-05,
1413.673872,137.362,55,8.29E-05,
1414.797021,137.361,55,8.05E-05,
1415.918387,137.361,55,7.81E-05,
1417.038773,137.36,55,7.57E-05,
1418.168358,137.359,55,7.33E-05,
1419.284474,137.36,55,7.09E-05,
1420.413158,137.359,55,6.86E-05,
1421.542686,137.358,55,6.62E-05,
1422.675466,137.358,55,6.38E-05,
1423.800759,137.357,55,6.14E-05,
1424.921005,137.357,55,5.91E-05,
1426.035871,137.357,55,5.67E-05,
1427.155284,137.356,55,5.44E-05,
1428.270872,137.355,55,5.20E-05,
1429.398896,137.355,55,4.97E-05,
1430.525526,137.354,55,4.74E-05,
1431.652357,137.354,55,4.50E-05,
1432.783005,137.354,55,4.27E-05,
1433.909081,137.353,55,4.04E-05,
1435.035801,137.352,55,3.81E-05,
1436.164269,137.352,55,3.58E-05,
1437.290612,137.351,55,3.35E-05,
1438.411248,137.351,55,3.12E-05,
1439.535798,137.35,55,2.89E-05,
1440.659853,137.35,55,2.66E-05,
1441.786758,137.35,55,2.44E-05,
1442.913037,137.349,55,2.21E-05,
1444.042202,137.349,55,1.98E-05,
1445.168903,137.348,55,1.76E-05,
1446.292334,137.348,55,1.53E-05,
1447.408008,137.347,55,1.31E-05,
1448.53026,137.347,55,1.09E-05,
1449.649528,137.346,55,8.61E-06,
1450.765461,137.346,55,6.39E-06,
1451.884826,137.345,55,4.17E-06,
1453.003654,137.345,55,1.97E-06,
1454.124373,137.344,55,-2.54E-07,
1455.247292,137.344,55,-2.44E-06,
1456.36869,137.343,55,-4.65E-06,
1457.486434,137.342,55,-6.85E-06,
1458.600113,137.342,55,-9.04E-06,
1459.72934,137.342,55,-1.12E-05,
1460.863737,137.341,55,-1.34E-05,
1461.990395,137.341,55,-1.55E-05,
1463.122184,137.34,55,-1.77E-05,
1464.237836,137.34,55,-1.98E-05,
1465.362569,137.339,55,-2.20E-05,
1466.48091,137.338,55,-2.42E-05,
1467.606907,137.338,55,-2.63E-05,
1468.726772,137.338,55,-2.84E-05,
1469.843859,137.337,55,-3.06E-05,
1470.961285,137.336,55,-3.27E-05,
1472.090993,137.336,55,-3.48E-05,
1473.208143,137.336,55,-3.69E-05,
1474.327871,137.335,55,-3.91E-05,
1475.451449,137.334,55,-4.12E-05,
1476.569716,137.334,55,-4.33E-05,
1477.699849,137.334,55,-4.54E-05,
1478.824196,137.333,55,-4.75E-05,
1479.943691,137.332,55,-4.95E-05,
1481.061881,137.331,55,-5.17E-05,
1482.179332,137.331,55,-5.37E-05,
1483.309277,137.331,55,-5.58E-05,
1484.428771,137.33,55,-5.79E-05,
1485.561755,137.329,55,-6.00E-05,
1486.681385,137.328,55,-6.20E-05,
1487.807867,137.328,55,-6.41E-05,
1488.936341,137.327,55,-6.62E-05,
1490.059383,137.327,55,-6.82E-05,
1491.191711,137.326,55,-7.03E-05,
1492.312083,137.325,55,-7.23E-05,
1493.444762,137.324,55,-7.44E-05,
1494.565404,137.324,55,-7.64E-05,
1495.687383,137.323,55,-7.85E-05,
1496.806192,137.322,55,-8.05E-05,
1497.929219,137.322,55,-8.26E-05,
1499.057687,137.32,55,-8.47E-05,
1500.184271,137.32,55,-8.67E-05,
1501.312845,137.319,55,-8.88E-05,
1502.432016,137.319,55,-9.08E-05,
1503.563811,137.317,55,-9.28E-05,
1504.681579,137.317,55,-9.49E-05,
1505.815325,137.316,55,-9.69E-05,
1506.932532,137.315,55,-9.90E-05,
1508.048857,137.314,55,-0.000101031,
1509.182069,137.314,55,-0.000103062,
1510.300349,137.313,55,-0.000105089,
1511.430163,137.312,55,-0.000107131,
1512.547441,137.312,55,-0.00010915,
1513.665287,137.311,55,-0.000111184,
1514.78494,137.31,55,-0.000113215,
1515.903184,137.309,55,-0.000115241,
1517.021326,137.308,55,-0.000117281,
1518.136765,137.307,55,-0.000119317,
1519.260202,137.306,55,-0.000121367,
1520.378898,137.306,55,-0.000123394,
1521.512324,137.305,55,-0.000125417,
1522.632242,137.304,55,-0.000127453,
1523.757819,137.303,55,-0.000129503,
1524.884613,137.302,55,-0.00013153,
1526.013694,137.301,55,-0.00013357,
1527.132184,137.301,55,-0.000135604,
1528.262326,137.3,55,-0.000137634,
1529.378613,137.299,55,-0.000139658,
1530.497643,137.298,55,-0.000141696,
1531.61586,137.297,55,-0.000143728,
1532.73434,137.296,55,-0.000145754,
1533.861857,137.296,55,-0.000147756,
1534.976338,137.295,55,-0.00014977,
1536.105848,137.294,55,-0.000151797,
1537.233071,137.294,55,-0.0001538,
1538.36459,137.293,55,-0.000155815,
1539.493156,137.293,55,-0.000157805,
1540.612994,137.292,55,-0.000159789,
1541.731965,137.291,55,-0.000161785,
1542.862341,137.291,55,-0.000163756,
1543.99248,137.29,55,-0.00016574,
1545.125544,137.29,55,-0.000167698,
1546.2393,137.289,55,-0.000169668,
1547.366123,137.289,55,-0.000171612,
1548.490602,137.288,55,-0.000173569,
1549.611353,137.287,55,-0.000175538,
1550.741887,137.287,55,-0.00017748,
1551.871108,137.287,55,-0.000179398,
1553.00173,137.286,55,-0.000181326,
1554.131166,137.286,55,-0.000183229,
1555.249363,137.285,55,-0.000185144,
1556.370124,137.285,55,-0.000187032,
1557.495317,137.284,55,-0.000188932,
1558.624884,137.284,55,-0.000190806,
1559.754404,137.284,55,-0.000192672,
1560.882836,137.283,55,-0.000194531,
1562.010544,137.283,55,-0.000196382,
1563.126509,137.282,55,-0.000198244,
1564.244036,137.283,55,-0.000200062,
1565.36502,137.282,55,-0.00020189,
1566.489745,137.282,55,-0.000203692,
1567.618337,137.282,55,-0.000205486,
1568.737252,137.281,55,-0.000207272,
1569.856405,137.281,55,-0.000209051,
1570.980444,137.281,55,-0.000210802,
1572.10109,137.28,55,-0.000212565,
1573.218419,137.28,55,-0.000214319,
1574.347332,137.28,55,-0.000216046,
1575.47291,137.28,55,-0.000217766,
1576.593193,137.28,55,-0.000219458,
1577.71806,137.28,55,-0.000221143,
1578.836963,137.28,55,-0.0002228,
1579.953626,137.279,55,-0.000224468,
1581.081588,137.279,55,-0.000226109,
1582.210241,137.279,55,-0.000227741,
1583.341915,137.279,55,-0.000229365,
1584.468001,137.279,55,-0.000230961,
1585.593175,137.279,55,-0.00023255,
1586.719054,137.278,55,-0.000234148,
1587.842565,137.278,55,-0.000235719,
1588.963819,137.278,55,-0.000237282,
1590.094959,137.278,55,-0.000238817,
1591.221972,137.278,55,-0.000240343,
1592.34385,137.278,55,-0.000241861,
1593.459384,137.278,55,-0.000243352,
1594.588821,137.277,55,-0.000244852,
1595.703459,137.278,55,-0.000246325,
1596.820382,137.277,55,-0.00024779,
1597.947692,137.277,55,-0.000249245,
1599.063575,137.277,55,-0.000250691,
1600.182669,137.277,55,-0.00025211,
1601.315341,137.277,55,-0.00025352,
1602.433836,137.276,55,-0.000254939,
1603.560029,137.276,55,-0.000256331,
1604.681781,137.276,55,-0.000257714,
1605.80534,137.275,55,-0.000259087,
1606.928365,137.275,55,-0.000260451,
1608.05421,137.275,55,-0.000261806,
1609.182349,137.274,55,-0.00026317,
1610.29606,137.273,55,-0.000264525,
1611.426576,137.273,55,-0.00026587,
1612.553606,137.272,55,-0.000267206,
1613.684654,137.272,55,-0.000268532,
1614.807708,137.271,55,-0.000269868,
1615.935588,137.271,55,-0.000271193,
1617.059591,137.27,55,-0.000272509,
1618.183301,137.27,55,-0.000273815,
1619.304997,137.269,55,-0.000275111,
1620.431266,137.268,55,-0.000276416,
1621.559141,137.268,55,-0.000277711,
1622.680527,137.267,55,-0.000279014,
1623.796907,137.267,55,-0.000280289,
1624.928587,137.266,55,-0.000281572,
1626.046482,137.266,55,-0.000282844,
1627.172653,137.265,55,-0.000284126,
1628.297313,137.264,55,-0.000285396,
1629.415062,137.264,55,-0.000286657,
1630.534787,137.263,55,-0.000287925,
1631.663117,137.262,55,-0.000289202,
1632.779418,137.262,55,-0.000290449,
1633.897779,137.261,55,-0.000291704,
1635.026199,137.261,55,-0.000292949,
1636.148935,137.261,55,-0.000294183,
1637.269379,137.26,55,-0.000295406,
1638.391549,137.259,55,-0.000296637,
1639.512207,137.259,55,-0.000297857,
1640.629363,137.258,55,-0.000299085,
1641.747205,137.258,55,-0.000300283,
1642.865053,137.257,55,-0.000301488,
1643.993669,137.257,55,-0.000302683,
1645.12289,137.256,55,-0.000303885,
1646.239117,137.256,55,-0.000305075,
1647.366177,137.255,55,-0.000306254,
1648.485852,137.254,55,-0.000307441,
1649.613186,137.253,55,-0.000308635,
1650.74684,137.253,55,-0.000309817,
1651.874486,137.252,55,-0.000311006,
1653.00529,137.252,55,-0.000312165,
1654.122566,137.251,55,-0.000313331,
1655.253302,137.25,55,-0.000314523,
1656.371036,137.249,55,-0.000315703,
1657.488122,137.249,55,-0.000316871,
1658.605256,137.248,55,-0.000318028,
1659.720709,137.247,55,-0.00031921,
1660.850201,137.247,55,-0.000320379,
1661.981021,137.246,55,-0.000321556,
1663.100802,137.245,55,-0.00032272,
1664.231109,137.244,55,-0.000323891,
1665.347927,137.244,55,-0.00032505,
1666.475434,137.243,55,-0.000326215,
1667.593828,137.242,55,-0.000327386,
1668.709,137.242,55,-0.000328545,
1669.84135,137.241,55,-0.00032971,
1670.959916,137.24,55,-0.000330881,
1672.088607,137.239,55,-0.000332039,
1673.21673,137.239,55,-0.000333204,
1674.330679,137.238,55,-0.000334356,
1675.446506,137.238,55,-0.000335495,
1676.563653,137.237,55,-0.00033664,
1677.69508,137.236,55,-0.000337791,
1678.826145,137.235,55,-0.000338928,
1679.956969,137.235,55,-0.000340072,
1681.0859,137.234,55,-0.000341202,
1682.201733,137.233,55,-0.000342338,
1683.333701,137.233,55,-0.00034346,
1684.451232,137.232,55,-0.000344588,
1685.570505,137.232,55,-0.000345703,
1686.687253,137.231,55,-0.000346823,
1687.817092,137.23,55,-0.000347949,
1688.933318,137.23,55,-0.000349061,
1690.061231,137.229,55,-0.000350178,
1691.191467,137.228,55,-0.0003513,
1692.319113,137.228,55,-0.000352391,
1693.45067,137.227,55,-0.000353486,
1694.582108,137.226,55,-0.000354586,
1695.713064,137.226,55,-0.000355672,
1696.842747,137.225,55,-0.000356763,
1697.964077,137.224,55,-0.000357859,
1699.08481,137.223,55,-0.00035896,
1700.215102,137.222,55,-0.000360066,
1701.332809,137.222,55,-0.000361157,
1702.463672,137.221,55,-0.000362253,
1703.579807,137.221,55,-0.000363317,
1704.709734,137.22,55,-0.000364403,
1705.839699,137.219,55,-0.000365475,
1706.956745,137.218,55,-0.000366552,
1708.072883,137.218,55,-0.000367614,
1709.189693,137.217,55,-0.000368681,
1710.320667,137.216,55,-0.000369751,
1711.449035,137.216,55,-0.000370808,
1712.580186,137.215,55,-0.000371868,
1713.711561,137.214,55,-0.000372932,
1714.828488,137.214,55,-0.000373981,
1715.95721,137.213,55,-0.000375016,
1717.088862,137.213,55,-0.000376055,
1718.214887,137.211,55,-0.000377116,
1719.340439,137.211,55,-0.000378163,
1720.46911,137.21,55,-0.000379213,
1721.593471,137.209,55,-0.000380266,
1722.719868,137.209,55,-0.000381305,
1723.835469,137.208,55,-0.000382329,
1724.965048,137.207,55,-0.000383375,
1726.092774,137.207,55,-0.000384405,
1727.211677,137.206,55,-0.00038544,
1728.333382,137.205,55,-0.000386477,
1729.451646,137.204,55,-0.000387518,
1730.581181,137.204,55,-0.000388544,
1731.707783,137.203,55,-0.000389573,
1732.837872,137.202,55,-0.000390605,
1733.969908,137.201,55,-0.00039164,
1735.103419,137.2,55,-0.000392678,
1736.219399,137.2,55,-0.000393701,
1737.34273,137.199,55,-0.000394727,
1738.463991,137.198,55,-0.000395755,
1739.588118,137.198,55,-0.000396768,
1740.700746,137.197,55,-0.000397784,
1741.826529,137.196,55,-0.000398783,
1742.953771,137.195,55,-0.000399804,
1744.073198,137.194,55,-0.000400828,
1745.206056,137.193,55,-0.000401854,
1746.337229,137.193,55,-0.000402864,
1747.47156,137.192,55,-0.000403876,
1748.604045,137.191,55,-0.000404891,
1749.722861,137.19,55,-0.000405908,
1750.84125,137.19,55,-0.000406909,
1751.963041,137.189,55,-0.000407913,
1753.089112,137.188,55,-0.000408918,
1754.204657,137.187,55,-0.000409926,
1755.33035,137.186,55,-0.000410936,
1756.457659,137.185,55,-0.000411948,
1757.5772,137.184,55,-0.000412962,
1758.693007,137.183,55,-0.000413978,
1759.808784,137.183,55,-0.000414977,
1760.93717,137.182,55,-0.000415978,
1762.049905,137.181,55,-0.000417,
1763.181381,137.18,55,-0.000418004,
1764.305607,137.179,55,-0.000419029,
1765.429938,137.178,55,-0.000420037,
1766.56261,137.177,55,-0.000421065,
1767.682774,137.177,55,-0.000422076,
1768.797518,137.176,55,-0.000423088,
1769.915799,137.175,55,-0.000424102,
1771.030365,137.174,55,-0.000425117,
1772.140441,137.174,55,-0.000426115,
1773.268406,137.173,55,-0.000427114,
1774.392686,137.172,55,-0.000428133,
1775.509646,137.171,55,-0.000429153,
1776.641187,137.171,55,-0.000430156,
1777.769509,137.17,55,-0.00043116,
1778.902607,137.169,55,-0.000432164,
1780.028019,137.169,55,-0.000433152,
1781.147122,137.168,55,-0.00043414,
1782.279026,137.168,55,-0.00043511,
1783.408071,137.167,55,-0.000436082,
1784.524543,137.166,55,-0.000437072,
1785.649952,137.166,55,-0.000438046,
1786.765595,137.165,55,-0.000439019,
1787.89174,137.165,55,-0.000439975,
1789.02677,137.164,55,-0.000440932,
1790.155238,137.164,55,-0.00044187,
