time,temp,heater output,goal temp
0.0034682750701904297,121.829,45.0,118.1628437185665
1.5263512134552002,121.829,45.0,118.1628437185665
3.058474540710449,121.829,45.0,118.1628437185665
4.583203077316284,121.829,45.0,118.1628437185665
6.109774589538574,121.829,45.0,118.1628437185665
7.645144701004028,121.829,45.0,118.1628437185665
9.171371936798096,121.829,45.0,118.1628437185665
10.698726654052734,121.828,45.0,118.1628437185665
12.22882866859436,121.829,45.0,118.1628437185665
13.753509759902954,121.828,45.0,118.1628437185665
15.283609390258789,121.827,45.0,118.1628437185665
16.806783199310303,121.828,45.0,118.1628437185665
18.331489086151123,121.827,45.0,118.1628437185665
19.861661195755005,121.826,45.0,118.1628437185665
21.386929035186768,121.826,45.0,118.1628437185665
22.91616678237915,121.825,45.0,118.1628437185665
24.440452337265015,121.824,45.0,118.1628437185665
25.962162733078003,121.823,45.0,118.1628437185665
27.488743543624878,121.823,45.0,118.1628437185665
29.01622176170349,121.822,45.0,118.1628437185665
30.543498992919922,121.821,45.0,118.1628437185665
32.07133936882019,121.82,45.0,118.1628437185665
33.59584450721741,121.819,45.0,118.1628437185665
35.12008190155029,121.819,45.0,118.1628437185665
36.644155502319336,121.818,45.0,118.1628437185665
38.169251680374146,121.817,45.0,118.1628437185665
39.690550804138184,121.816,45.0,118.1628437185665
41.215227127075195,121.816,45.0,118.1628437185665
42.74135637283325,121.815,45.0,118.1628437185665
44.26750373840332,121.814,45.0,118.1628437185665
45.79460692405701,121.814,45.0,118.1628437185665
47.32125115394592,121.813,45.0,118.1628437185665
48.85491752624512,121.812,45.0,118.1628437185665
50.380953788757324,121.811,45.0,118.1628437185665
51.90954661369324,121.811,45.0,118.1628437185665
53.43043923377991,121.81,45.0,118.1628437185665
54.956573486328125,121.81,45.0,118.1628437185665
56.480374813079834,121.809,45.0,118.1628437185665
57.996344566345215,121.809,45.0,118.1628437185665
59.52038836479187,121.808,45.0,118.1628437185665
61.04866361618042,121.808,45.0,118.1628437185665
62.56848740577698,121.808,45.0,118.1628437185665
64.09375882148743,121.807,45.0,118.1628437185665
65.62021517753601,121.807,45.0,118.1628437185665
67.15122938156128,121.807,45.0,118.1628437185665
68.67616391181946,121.806,45.0,118.1628437185665
70.19878506660461,121.806,45.0,118.1628437185665
71.72017407417297,121.806,45.0,118.1628437185665
73.24056363105774,121.806,45.0,118.1628437185665
74.76207327842712,121.805,45.0,118.1628437185665
76.28921747207642,121.805,45.0,118.1628437185665
77.81638526916504,121.804,45.0,118.1628437185665
79.34093356132507,121.804,45.0,118.1628437185665
80.86411929130554,121.804,45.0,118.1628437185665
82.38547587394714,121.804,45.0,118.1628437185665
83.91408228874207,121.803,45.0,118.1628437185665
85.43769526481628,121.803,45.0,118.1628437185665
86.96397876739502,121.803,45.0,118.1628437185665
88.48164892196655,121.802,45.0,118.1628437185665
90.00806498527527,121.802,45.0,118.1628437185665
91.53135442733765,121.802,45.0,118.1628437185665
93.05222296714783,121.802,45.0,118.1628437185665
94.57608032226562,121.801,45.0,118.1628437185665
96.10528445243835,121.801,45.0,118.1628437185665
97.63530921936035,121.8,45.0,118.1628437185665
99.16052508354187,121.8,45.0,118.1628437185665
100.69093322753906,121.8,45.0,118.1628437185665
102.21798324584961,121.8,45.0,118.1628437185665
103.74175262451172,121.799,45.0,118.1628437185665
105.2700469493866,121.799,45.0,118.1628437185665
106.79115676879883,121.799,45.0,118.1628437185665
108.31569600105286,121.798,45.0,118.1628437185665
109.84435105323792,121.797,45.0,118.1628437185665
111.37410855293274,121.797,45.0,118.1628437185665
112.89892506599426,121.797,45.0,118.1628437185665
114.4214186668396,121.796,45.0,118.1628437185665
115.94672155380249,121.796,45.0,118.1628437185665
117.47781300544739,121.796,45.0,118.1628437185665
119.00985813140869,121.795,45.0,118.1628437185665
120.53448438644409,121.794,45.0,118.1628437185665
122.05853652954102,121.793,45.0,118.1628437185665
123.58039689064026,121.793,45.0,118.1628437185665
125.10848593711853,121.792,45.0,118.1628437185665
126.64361381530762,121.791,45.0,118.1628437185665
128.17080736160278,121.79,45.0,118.1628437185665
129.6963710784912,121.789,45.0,118.1628437185665
131.22028493881226,121.788,45.0,118.1628437185665
132.74370169639587,121.787,45.0,118.1628437185665
134.27130556106567,121.787,45.0,118.1628437185665
135.80483293533325,121.786,45.0,118.1628437185665
137.33036255836487,121.785,45.0,118.1628437185665
138.8538281917572,121.784,45.0,118.1628437185665
140.38367772102356,121.783,45.0,118.1628437185665
141.90885472297668,121.782,45.0,118.1628437185665
143.43778896331787,121.781,45.0,118.1628437185665
144.9686360359192,121.781,45.0,118.1628437185665
146.49989867210388,121.78,45.0,118.1628437185665
148.03465914726257,121.779,45.0,118.1628437185665
149.56535863876343,121.778,45.0,118.1628437185665
151.09560465812683,121.778,45.0,118.1628437185665
152.61638975143433,121.777,45.0,118.1628437185665
154.14232873916626,121.776,45.0,118.1628437185665
155.66795420646667,121.776,45.0,118.1628437185665
157.19135451316833,121.775,45.0,118.1628437185665
158.72028136253357,121.774,45.0,118.1628437185665
160.24475240707397,121.774,45.0,118.1628437185665
161.77596783638,121.774,45.0,118.1628437185665
163.29692387580872,121.773,45.0,118.1628437185665
164.8185272216797,121.772,45.0,118.1628437185665
166.33920049667358,121.771,45.0,118.1628437185665
167.8618836402893,121.771,45.0,118.1628437185665
169.38046002388,121.771,45.0,118.1628437185665
170.90438199043274,121.771,45.0,118.1628437185665
172.42616486549377,121.77,45.0,118.1628437185665
173.94922065734863,121.77,45.0,118.1628437185665
175.47437381744385,121.769,45.0,118.1628437185665
177.0051293373108,121.769,45.0,118.1628437185665
178.53153705596924,121.769,45.0,118.1628437185665
180.05404543876648,121.769,45.0,118.1628437185665
181.58086800575256,121.769,45.0,118.1628437185665
183.1051459312439,121.769,45.0,118.1628437185665
184.62854886054993,121.768,45.0,118.1628437185665
186.1513316631317,121.768,45.0,118.1628437185665
187.67732119560242,121.768,45.0,118.1628437185665
189.1986539363861,121.768,45.0,118.1628437185665
190.72509956359863,121.767,45.0,118.1628437185665
192.2459681034088,121.767,45.0,118.1628437185665
193.76896452903748,121.767,45.0,118.1628437185665
195.28967952728271,121.767,45.0,118.1628437185665
196.816064119339,121.767,45.0,118.1628437185665
198.34219980239868,121.767,45.0,118.1628437185665
199.86609268188477,121.767,45.0,118.1628437185665
201.4050316810608,121.767,45.0,118.1628437185665
202.928062915802,121.767,45.0,118.1628437185665
204.45428776741028,121.767,45.0,118.1628437185665
205.9798939228058,121.766,45.0,118.1628437185665
207.50546741485596,121.766,45.0,118.1628437185665
209.02909445762634,121.766,45.0,118.1628437185665
210.5541775226593,121.767,45.0,118.1628437185665
212.0834517478943,121.766,45.0,118.1628437185665
213.61355066299438,121.767,45.0,118.1628437185665
215.13955974578857,121.766,45.0,118.1628437185665
216.66610860824585,121.766,45.0,118.1628437185665
218.1872842311859,121.766,45.0,118.1628437185665
219.7120864391327,121.766,45.0,118.1628437185665
221.24420070648193,121.767,45.0,118.1628437185665
222.77469730377197,121.767,45.0,118.1628437185665
