time,temp,output,slope,variance
0.102236271,104.07,0,,
1.205892801,104.07,0,,
2.312675238,104.07,0,,
3.419231415,104.071,0,,
4.525406122,104.071,0,,
5.632086992,104.071,0,,
6.738610744,104.071,0,,
7.845353365,104.071,0,,
8.951957226,104.071,0,,
10.0588448,104.071,0,,
11.16519737,104.071,0,,
12.27191234,104.071,0,,
13.37786603,104.071,0,,
14.48427629,104.071,0,,
15.59081888,104.071,0,,
16.69736576,104.071,0,,
17.80411625,104.071,0,,
18.91062069,104.071,0,,
20.01727223,104.071,0,,
21.1246562,104.07,0,,
22.23194265,104.07,0,,
23.33916473,104.07,0,,
24.44588375,104.07,0,,
25.55784488,104.07,0,,
26.664994,104.07,0,,
27.77200127,104.069,0,,
28.87900138,104.069,0,,
29.98618674,104.07,0,,
31.09320951,104.07,0,,
32.20068216,104.069,0,,
33.30789924,104.069,0,,
34.41541147,104.069,0,,
35.52285433,104.069,0,,
36.63000154,104.069,0,,
37.73724937,104.069,0,,
38.84434628,104.069,0,,
39.95137048,104.069,0,,
41.05855227,104.069,0,,
42.16570997,104.068,0,,
43.2729578,104.069,0,,
44.37998414,104.068,0,,
45.48696876,104.068,0,,
46.5940907,104.068,0,,
47.70130968,104.068,0,,
48.8084271,104.068,0,,
49.91573691,104.068,0,,
51.02298403,104.068,0,,
52.13014317,104.068,0,,
53.23729706,104.067,0,,
54.34353542,104.067,0,,
55.45035625,104.067,0,,
56.55709338,104.067,0,,
57.66426921,104.067,0,,
58.77155948,104.067,0,,
59.87858057,104.067,0,,
60.9858768,104.067,0,,
62.0932076,104.067,0,,
63.20032811,104.067,0,,
64.30756807,104.067,0,,
65.414078,104.067,0,,
66.5211885,104.067,0,,
67.62824535,104.067,0,,
68.73519897,104.067,0,,
69.84203219,104.067,0,,
70.94904637,104.067,0,,
72.05633807,104.066,0,,
73.16383982,104.066,0,,
74.27084517,104.067,0,,
75.37791371,104.066,0,,
76.48496342,104.066,0,,
77.59188104,104.066,0,,
78.69903231,104.066,0,,
79.80594373,104.066,0,,
80.91311669,104.066,0,,
82.02000546,104.066,0,,
83.12723541,104.066,0,,
84.23402452,104.066,0,,
85.34107304,104.066,0,,
86.44810867,104.066,0,,
87.55527067,104.066,0,,
88.66207981,104.065,0,,
89.76915503,104.065,0,,
90.87645173,104.065,0,,
91.98365712,104.065,0,,
93.0906527,104.065,0,,
94.19773602,104.065,0,,
95.30496502,104.065,0,,
96.41208172,104.065,0,,
97.51926637,104.065,0,,
98.6263392,104.065,0,,
99.73350453,104.065,0,,
100.8406088,104.065,0,,
101.9479773,104.065,0,,
103.0553944,104.065,0,,
104.1626477,104.065,0,,
105.2698476,104.065,0,,
106.3769777,104.065,0,,
107.484158,104.065,0,,
108.5909309,104.065,0,,
109.697927,104.065,0,,
110.8048189,104.065,0,,
111.9086108,104.065,0,,
113.0137696,104.065,0,,
114.1209905,104.065,0,,
115.2285085,104.066,0,,
116.3358943,104.066,0,,
117.4428685,104.065,0,,
118.5490959,104.066,0,,
119.6561675,104.066,0,,
120.7636735,104.066,0,,
121.8699248,104.066,0,,
122.9767268,104.066,0,,
124.0834868,104.066,0,,
125.1901903,104.066,0,,
126.2967446,104.066,0,,
127.4039695,104.066,0,,
128.5106156,104.066,0,,
129.6172554,104.066,0,,
130.7234697,104.066,0,,
131.8301096,104.066,0,,
132.936965,104.066,0,,
134.044173,104.066,0,,
135.1512072,104.066,0,,
136.2584162,104.066,0,,
137.3651185,104.066,0,,
138.4717412,104.066,0,,
139.576992,104.066,0,,
140.6840525,104.066,0,,
141.7907605,104.066,0,,
142.8978159,104.066,0,,
144.0044937,104.066,0,,
145.1113758,104.066,0,,
146.2178235,104.066,0,,
147.3245523,104.066,0,,
148.4314313,104.066,0,,
149.5379333,104.066,0,,
150.6450369,104.066,0,,
151.7521729,104.066,0,,
152.8587675,104.066,0,,
153.9654472,104.066,0,,
155.0723071,104.066,0,,
156.1791961,104.065,0,,
157.2859178,104.065,0,,
158.3930783,104.065,0,,
159.4992146,104.066,0,,
160.6060827,104.065,0,,
161.713254,104.065,0,,
162.8201642,104.065,0,,
163.9269352,104.065,0,,
165.0332015,104.065,0,,
166.140022,104.065,0,,
167.2466547,104.065,0,,
168.3536448,104.065,0,,
169.4604638,104.065,0,,
170.5675008,104.065,0,,
171.6742389,104.065,0,,
172.781095,104.065,0,,
173.8880968,104.064,0,,
174.9948568,104.064,0,,
176.1009386,104.064,0,,
177.2048435,104.064,0,,
178.3117831,104.063,0,,
179.4187896,104.064,0,,
180.5255082,104.063,0,,
181.6321034,104.063,0,,
182.7392128,104.063,0,,
183.8461759,104.063,0,,
184.9531021,104.063,0,,
186.0598845,104.062,0,,
187.1668031,104.062,0,,
188.273577,104.062,0,,
189.3804455,104.062,0,,
190.4873166,104.062,0,,
191.5929894,104.062,0,,
192.7001543,104.062,0,,
193.8068211,104.062,0,,
194.9137208,104.062,0,,
196.0209389,104.062,0,,
197.1282814,104.062,0,,
198.2354486,104.062,0,,
199.3423328,104.062,0,,
200.4493098,104.062,0,,
201.5563903,104.062,0,,
202.6636899,104.062,0,,
203.7710109,104.062,0,,
204.8780136,104.062,0,,
205.9848664,104.062,0,,
207.0922875,104.062,0,,
208.1992335,104.061,0,,
209.3061647,104.061,0,,
210.4130771,104.062,0,,
211.5202143,104.061,0,,
212.6274514,104.061,0,,
213.734566,104.061,0,,
214.8413582,104.061,0,,
215.9483256,104.061,0,,
217.0556748,104.061,0,,
218.1627936,104.061,0,,
219.2698686,104.061,0,,
220.3769343,104.06,0,,
221.4842172,104.06,0,,
222.5911598,104.06,0,,
223.6981757,104.06,0,,
224.8050568,104.06,0,,
225.9119763,104.06,0,,
227.0189981,104.06,0,,
228.1263921,104.06,0,,
229.2336538,104.06,0,,
230.3410668,104.06,0,,
231.4482346,104.06,0,,
232.5554488,104.06,0,,
233.6625099,104.06,0,,
234.7693157,104.06,0,,
235.8764999,104.06,0,,
236.9838426,104.061,0,,
238.0907667,104.06,0,,
239.1978254,104.061,0,,
240.3049345,104.061,0,,
241.4123499,104.061,0,,
242.5196588,104.062,0,,
243.6268723,104.062,0,,
244.7339306,104.062,0,,
245.8409789,104.062,0,,
246.9481926,104.062,0,,
248.0556231,104.063,0,,
249.1628239,104.063,0,,
250.2698991,104.063,0,,
251.3769426,104.063,0,,
252.4839666,104.063,0,,
253.591146,104.063,0,,
254.6981151,104.064,0,,
255.8054442,104.064,0,,
256.9125447,104.064,0,,
258.0197968,104.064,0,,
259.1268277,104.064,0,,
260.2338228,104.064,0,,
261.3409696,104.064,0,,
262.4481151,104.064,0,,
263.555202,104.064,0,,
264.6617887,104.064,0,,
265.7690117,104.064,0,,
266.8764172,104.064,0,,
267.9836545,104.064,0,,
269.0906549,104.064,0,,
270.1975291,104.064,0,,
271.304651,104.065,0,,
272.4120932,104.064,0,,
273.5191109,104.064,0,,
274.626116,104.064,0,,
275.7334867,104.064,0,,
276.8406522,104.065,0,,
277.9480464,104.064,0,,
279.0551763,104.065,0,,
280.1625679,104.064,0,,
281.2697721,104.065,0,,
282.3769393,104.064,0,,
283.4838672,104.064,0,,
284.5908151,104.064,0,,
285.6976779,104.065,0,,
286.8048239,104.064,0,,
287.9118314,104.064,0,,
289.0190437,104.065,0,,
290.1260724,104.065,0,,
291.2331865,104.064,0,,
292.340178,104.064,0,,
293.4472008,104.064,0,,
294.5543101,104.064,0,,
295.6614037,104.064,0,,
296.7689826,104.064,0,,
297.8763175,104.064,0,,
298.9834716,104.064,0,,
300.0908468,104.064,0,,
301.1981478,104.064,0,,
302.3053975,104.064,0,,
303.4123316,104.064,0,,
304.5184453,104.064,0,,
305.6253583,104.064,0,,
306.732832,104.064,0,,
307.8397768,104.064,0,,
308.9469972,104.064,0,,
310.0539103,104.064,0,,
311.1611454,104.064,0,,
312.2681999,104.064,0,,
313.3751776,104.064,0,,
314.4821351,104.064,0,,
315.5891402,104.064,0,,
316.696593,104.064,0,,
317.8039105,104.063,0,,
318.9112136,104.064,0,,
320.0182133,104.063,0,,
321.125447,104.063,0,,
322.2329745,104.063,0,,
323.3401089,104.063,0,,
324.4476314,104.063,0,,
325.554657,104.063,0,,
326.6617165,104.063,0,,
327.7689831,104.063,0,,
328.8762386,104.063,0,,
329.9835443,104.063,0,,
331.0908127,104.062,0,,
332.1979649,104.063,0,,
333.305063,104.062,0,,
334.4124765,104.062,0,,
335.5199258,104.062,0,,
336.6267745,104.062,0,,
337.7338879,104.062,0,,
338.8410716,104.062,0,,
339.9477477,104.062,0,,
341.054477,104.062,0,,
342.1613741,104.062,0,,
343.2680588,104.062,0,,
344.3753014,104.062,0,,
345.4820063,104.061,0,,
346.5888257,104.061,0,,
347.6958094,104.061,0,,
348.8024561,104.061,0,,
349.9090807,104.061,0,,
351.0157142,104.061,0,,
352.1223588,104.061,0,,
353.2293119,104.061,0,,
354.3362978,104.061,0,,
355.4432642,104.061,0,,
356.5500324,104.06,0,,
357.6569655,104.061,0,,
358.7639463,104.06,0,,
359.8706129,104.061,0,,
360.9775765,104.06,0,,
362.0844703,104.06,0,,
363.1912866,104.06,0,,
364.2979112,104.06,0,,
365.4047687,104.06,0,,
366.5117166,104.06,0,,
367.618252,104.06,0,,
368.7253344,104.06,0,,
369.8320591,104.061,0,,
370.9392111,104.061,0,,
372.046051,104.061,0,,
373.1530581,104.061,0,,
374.2603033,104.061,0,,
375.3670564,104.061,0,,
376.4736996,104.061,0,,
377.5804758,104.061,0,,
378.6873341,104.061,0,,
379.7943323,104.062,0,,
380.9013531,104.061,0,,
382.0081825,104.062,0,,
383.1148572,104.062,0,,
384.2219248,104.062,0,,
385.3290241,104.062,0,,
386.4359505,104.062,0,,
387.5427849,104.062,0,,
388.6498082,104.062,0,,
389.7565756,104.062,0,,
390.8634665,104.062,0,,
391.9696996,104.062,0,,
393.0764611,104.062,0,,
394.1833067,104.062,0,,
395.2894633,104.062,0,,
396.3962924,104.062,0,,
397.5030887,104.062,0,,
398.6093817,104.062,0,,
399.715951,104.062,0,,
400.8221042,104.062,0,,
401.9286633,104.062,0,,
403.0354583,104.062,0,,
404.1418188,104.062,0,,
405.2487633,104.062,0,,
406.3554957,104.062,0,,
407.4616892,104.062,0,,
408.5680447,104.062,0,,
409.674397,104.062,0,,
410.7810814,104.062,0,,
411.8877232,104.061,0,,
412.9936745,104.061,0,,
414.1004131,104.061,0,,
415.2075605,104.061,0,,
416.3136077,104.062,0,,
417.4204822,104.062,0,,
418.5272329,104.062,0,,
419.6336589,104.062,0,,
420.7400737,104.062,0,,
421.8464324,104.062,0,,
422.9526596,104.062,0,,
424.0594099,104.062,0,,
425.1656404,104.062,0,,
426.2723007,104.062,0,,
427.3791349,104.062,0,,
428.4852381,104.062,0,,
429.5918646,104.062,0,,
430.6981604,104.062,0,,
431.8048475,104.062,0,,
432.9114916,104.062,0,,
434.0179675,104.062,0,,
435.124923,104.062,0,,
436.2319348,104.062,0,,
437.338146,104.062,0,,
438.4448137,104.062,0,,
439.5516939,104.062,0,,
440.6577897,104.062,0,,
441.7647727,104.062,0,,
442.8712127,104.062,0,,
443.9771664,104.062,0,,
445.0837712,104.062,0,,
446.1900918,104.062,0,,
447.2966824,104.062,0,,
448.4035552,104.062,0,,
449.5094655,104.062,0,,
450.6161873,104.062,0,,
451.7224491,104.062,0,,
452.8290377,104.062,0,,
453.9358752,104.062,0,,
455.0419357,104.062,0,,
456.1485233,104.062,0,,
457.2555029,104.062,0,,
458.3617232,104.062,0,,
459.4683986,104.062,0,,
460.5754278,104.062,0,,
461.6819046,104.062,0,,
462.7886319,104.062,0,,
463.8952188,104.062,0,,
465.0017092,104.062,0,,
466.1083088,104.062,0,,
467.2154839,104.062,0,,
468.3219552,104.062,0,,
469.4285259,104.062,0,,
470.535398,104.062,0,,
471.6415031,104.062,0,,
472.7481666,104.062,0,,
473.8548875,104.062,0,,
474.9611287,104.062,0,,
476.0677347,104.062,0,,
477.1738398,104.062,0,,
478.2805672,104.062,0,,
479.3877394,104.062,0,,
480.4938092,104.062,0,,
481.6008849,104.062,0,,
482.7074635,104.062,0,,
483.8133225,104.063,0,,
484.9199409,104.063,0,,
486.0261364,104.063,0,,
487.1326869,104.063,0,,
488.2394092,104.063,0,,
489.3457935,104.063,0,,
490.4524891,104.063,0,,
491.5594292,104.063,0,,
492.6658204,104.063,0,,
493.7723618,104.064,0,,
494.8792057,104.063,0,,
495.9854047,104.064,0,,
497.0923765,104.064,0,,
498.1992104,104.064,0,,
499.3053315,104.064,0,,
500.4120395,104.064,0,,
501.5193086,104.064,0,,
502.6260033,104.064,0,,
503.7333217,104.064,0,,
504.8405745,104.064,0,,
505.9477925,104.064,0,,
507.0553348,104.064,0,,
508.1623135,104.064,0,,
509.2694385,104.064,0,,
510.376627,104.065,0,,
511.4834909,104.065,0,,
512.5908504,104.064,0,,
513.6979725,104.065,0,,
514.8051085,104.065,0,,
515.9123414,104.065,0,,
517.0193827,104.065,0,,
518.1261926,104.065,0,,
519.2334232,104.065,0,,
520.3404076,104.065,0,,
521.4474847,104.065,0,,
522.5545685,104.065,0,,
523.6612949,104.064,0,,
524.7676389,104.064,0,,
525.8746285,104.064,0,,
526.9817948,104.064,0,,
528.0888882,104.064,0,,
529.1962128,104.064,0,,
530.3034446,104.064,0,,
531.4105501,104.064,0,,
532.5177526,104.063,0,,
533.6248646,104.063,0,,
534.7321954,104.063,0,,
535.8393698,104.063,0,,
536.946048,104.063,0,,
538.0534658,104.063,0,,
539.1602645,104.063,0,,
540.2675214,104.063,0,,
541.3747714,104.063,0,,
542.4810433,104.063,0,,
543.5881734,104.062,0,,
544.6953378,104.062,0,,
545.8024399,104.062,0,,
546.9094307,104.062,0,,
548.0164301,104.062,0,,
549.1237249,104.062,0,,
550.2308562,104.062,0,,
551.3378053,104.062,0,,
552.4449954,104.062,0,,
553.5521576,104.062,0,,
554.6593037,104.062,0,,
555.7665329,104.062,0,,
556.8735988,104.062,0,,
557.9810543,104.062,0,,
559.0881805,104.062,0,,
560.1953363,104.062,0,,
561.3022814,104.062,0,,
562.4096231,104.062,0,,
563.5168784,104.062,0,,
564.6240022,104.062,0,,
565.7313833,104.062,0,,
566.8385541,104.062,0,,
567.9455028,104.062,0,,
569.0527227,104.062,0,,
570.1598279,104.062,0,,
571.2670989,104.062,0,,
572.3742321,104.062,0,,
573.4812298,104.061,0,,
574.5881016,104.061,0,,
575.6952236,104.061,0,,
576.8023412,104.061,0,,
577.9095187,104.061,0,,
579.0170228,104.061,0,,
580.1243296,104.06,0,,
581.231509,104.06,0,,
582.3386657,104.06,0,,
583.445821,104.06,0,,
584.5529895,104.06,0,,
585.6601377,104.06,0,,
586.7672284,104.06,0,,
587.8741024,104.06,0,,
588.9811404,104.059,0,,
590.0882587,104.059,0,,
591.1954029,104.06,0,,
592.3027391,104.06,0,,
593.4097714,104.059,0,,
594.5168946,104.059,0,,
595.6238618,104.06,0,,
596.7308149,104.06,0,,
597.8377693,104.06,0,,
598.9450369,104.06,0,,
600.0522401,104.06,0,,
601.1594431,104.06,0,-1.08E-05,6.99E-06
602.2706723,104.06,0,-1.07E-05,6.94E-06
603.3826158,104.06,0,-1.07E-05,6.89E-06
604.4945831,104.06,0,-1.06E-05,6.81E-06
605.6065228,104.06,0,-1.05E-05,6.73E-06
606.7183583,104.06,0,-1.05E-05,6.65E-06
607.8294938,104.06,0,-1.04E-05,6.57E-06
608.941541,104.061,0,-1.03E-05,6.48E-06
610.0535648,104.06,0,-1.02E-05,6.40E-06
611.1655622,104.061,0,-1.01E-05,6.30E-06
612.2775896,104.06,0,-1.01E-05,6.22E-06
613.3895543,104.06,0,-9.98E-06,6.14E-06
614.5012367,104.061,0,-9.89E-06,6.04E-06
615.6128001,104.061,0,-9.79E-06,5.95E-06
616.7247696,104.06,0,-9.72E-06,5.86E-06
617.8367584,104.06,0,-9.64E-06,5.77E-06
618.9486966,104.06,0,-9.56E-06,5.69E-06
620.0607331,104.061,0,-9.46E-06,5.59E-06
621.1727817,104.06,0,-9.38E-06,5.50E-06
622.2847905,104.061,0,-9.30E-06,5.42E-06
623.3965743,104.061,0,-9.21E-06,5.35E-06
624.5077105,104.06,0,-9.15E-06,5.28E-06
625.6197093,104.06,0,-9.08E-06,5.22E-06
626.7318079,104.061,0,-9.00E-06,5.14E-06
627.8438163,104.061,0,-8.91E-06,5.07E-06
628.9558394,104.061,0,-8.85E-06,5.01E-06
630.0678325,104.061,0,-8.78E-06,4.96E-06
631.1797936,104.061,0,-8.69E-06,4.88E-06
632.2917867,104.061,0,-8.61E-06,4.80E-06
633.4029191,104.061,0,-8.54E-06,4.75E-06
634.5138438,104.061,0,-8.47E-06,4.69E-06
635.6249366,104.061,0,-8.40E-06,4.63E-06
636.7360368,104.061,0,-8.33E-06,4.58E-06
637.9511676,104.061,5,,
639.0561874,104.061,5,,
640.1626258,104.061,5,,
641.2690878,104.061,5,,
642.3760877,104.061,5,,
643.4824038,104.062,5,,
644.58886,104.061,5,,
645.6953418,104.062,5,,
646.8020175,104.062,5,,
647.9089448,104.062,5,,
649.0162475,104.063,5,,
650.1233528,104.063,5,,
651.2306752,104.063,5,,
652.337358,104.063,5,,
653.4446685,104.063,5,,
654.5514078,104.064,5,,
655.6586506,104.064,5,,
656.7658732,104.064,5,,
657.872992,104.065,5,,
658.980185,104.064,5,,
660.0874836,104.065,5,,
661.1945226,104.065,5,,
662.3014841,104.065,5,,
663.4088202,104.065,5,,
664.5162747,104.066,5,,
665.6234055,104.066,5,,
666.7299814,104.066,5,,
667.83688,104.066,5,,
668.9441521,104.067,5,,
670.0514519,104.067,5,,
671.1586428,104.067,5,,
672.26564,104.068,5,,
673.373179,104.067,5,,
674.4802878,104.068,5,,
675.5872886,104.068,5,,
676.694418,104.069,5,,
677.8012972,104.069,5,,
678.9086695,104.069,5,,
680.0158803,104.069,5,,
681.1233172,104.07,5,,
682.2304103,104.07,5,,
683.3374186,104.07,5,,
684.4446733,104.07,5,,
685.5516517,104.07,5,,
686.6585798,104.071,5,,
687.7659719,104.071,5,,
688.8727894,104.071,5,,
689.9798329,104.072,5,,
691.0869215,104.072,5,,
692.1939588,104.072,5,,
693.3010597,104.073,5,,
694.4081726,104.073,5,,
695.515425,104.073,5,,
696.6224744,104.073,5,,
697.729861,104.074,5,,
698.8369567,104.074,5,,
699.9441228,104.074,5,,
701.0512588,104.075,5,,
702.1585016,104.075,5,,
703.2655754,104.076,5,,
704.3727586,104.076,5,,
705.4796619,104.076,5,,
706.5866396,104.077,5,,
707.6939573,104.077,5,,
708.8013463,104.077,5,,
709.9085386,104.078,5,,
711.0159619,104.079,5,,
712.1230567,104.079,5,,
713.2300305,104.079,5,,
714.3371172,104.08,5,,
715.444346,104.08,5,,
716.5512042,104.081,5,,
717.6581218,104.081,5,,
718.765305,104.081,5,,
719.8722889,104.082,5,,
720.9792514,104.082,5,,
722.0865853,104.082,5,,
723.1936493,104.082,5,,
724.3008442,104.083,5,,
725.4082465,104.083,5,,
726.5156064,104.083,5,,
727.6226091,104.084,5,,
728.7296941,104.084,5,,
729.8370082,104.084,5,,
730.9445102,104.085,5,,
732.051862,104.085,5,,
733.158735,104.085,5,,
734.2657278,104.085,5,,
735.3727524,104.086,5,,
736.4798148,104.086,5,,
737.5872171,104.086,5,,
738.6946268,104.086,5,,
739.8016171,104.086,5,,
740.908921,104.087,5,,
742.0162761,104.087,5,,
743.1234083,104.087,5,,
744.2305646,104.087,5,,
745.3373554,104.087,5,,
746.4444356,104.088,5,,
747.5517647,104.088,5,,
748.6584413,104.088,5,,
749.7651963,104.089,5,,
750.8723457,104.089,5,,
751.979501,104.089,5,,
753.0866394,104.089,5,,
754.1939094,104.09,5,,
755.3011942,104.09,5,,
756.4082952,104.09,5,,
757.5157084,104.091,5,,
758.6227441,104.091,5,,
759.7298942,104.091,5,,
760.8371003,104.091,5,,
761.944232,104.092,5,,
763.0513783,104.092,5,,
764.1585605,104.093,5,,
765.2657156,104.093,5,,
766.3729343,104.093,5,,
767.479578,104.094,5,,
768.5868123,104.094,5,,
769.6941218,104.094,5,,
770.8012505,104.095,5,,
771.9084327,104.095,5,,
773.0157444,104.095,5,,
774.1228607,104.095,5,,
775.2300715,104.096,5,,
776.3370984,104.096,5,,
777.4442327,104.096,5,,
778.5514128,104.096,5,,
779.6588266,104.096,5,,
780.7657948,104.097,5,,
781.872977,104.097,5,,
782.9801192,104.097,5,,
784.0871289,104.097,5,,
785.1941381,104.098,5,,
786.3013198,104.097,5,,
787.4138844,104.098,5,,
788.5207968,104.097,5,,
789.6279931,104.098,5,,
790.7351429,104.098,5,,
791.8419979,104.098,5,,
792.9492631,104.098,5,,
794.0564811,104.098,5,,
795.1639094,104.099,5,,
796.2711606,104.098,5,,
797.3784027,104.099,5,,
798.4854035,104.099,5,,
799.5925355,104.099,5,,
800.6995966,104.099,5,,
801.8063664,104.099,5,,
802.9137337,104.1,5,,
804.021193,104.099,5,,
805.1281617,104.099,5,,
806.2351651,104.1,5,,
807.342175,104.099,5,,
808.4493423,104.099,5,,
809.5565622,104.1,5,,
810.6637948,104.1,5,,
811.7706673,104.1,5,,
812.8776269,104.1,5,,
813.9848433,104.1,5,,
815.0917983,104.1,5,,
816.1987171,104.1,5,,
817.3056939,104.1,5,,
818.4131789,104.101,5,,
819.5205092,104.101,5,,
820.6277668,104.101,5,,
821.7347713,104.101,5,,
822.8415797,104.101,5,,
823.9487119,104.101,5,,
825.0558648,104.101,5,,
826.1633091,104.102,5,,
827.2703729,104.102,5,,
828.3775561,104.102,5,,
829.4848797,104.102,5,,
830.5924428,104.102,5,,
831.6997905,104.102,5,,
832.807091,104.103,5,,
833.9140947,104.102,5,,
835.0211761,104.103,5,,
836.1283696,104.103,5,,
837.2356157,104.104,5,,
838.342633,104.104,5,,
839.4499106,104.104,5,,
840.5569861,104.104,5,,
841.6641226,104.104,5,,
842.7713439,104.105,5,,
843.8782649,104.105,5,,
844.9852822,104.105,5,,
846.0924289,104.105,5,,
847.1995306,104.105,5,,
848.3066921,104.106,5,,
849.4137886,104.107,5,,
850.5208509,104.106,5,,
851.628056,104.107,5,,
852.7354004,104.107,5,,
853.8425734,104.107,5,,
854.9496899,104.108,5,,
856.0570266,104.108,5,,
857.1642754,104.108,5,,
858.2717197,104.108,5,,
859.3789685,104.109,5,,
860.4859817,104.109,5,,
861.5932224,104.109,5,,
862.7003317,104.109,5,,
863.80778,104.11,5,,
864.9147913,104.11,5,,
866.0220134,104.11,5,,
867.1292551,104.11,5,,
868.2365627,104.11,5,,
869.3437829,104.111,5,,
870.4502892,104.111,5,,
871.557476,104.111,5,,
872.6648242,104.111,5,,
873.7720971,104.111,5,,
874.8792777,104.112,5,,
875.9860895,104.112,5,,
877.0932291,104.112,5,,
878.2003415,104.112,5,,
879.3076806,104.113,5,,
880.4148846,104.113,5,,
881.5219901,104.113,5,,
882.6289785,104.114,5,,
883.736377,104.114,5,,
884.8435409,104.114,5,,
885.9505558,104.114,5,,
887.0575886,104.115,5,,
888.1648393,104.115,5,,
889.2721117,104.116,5,,
890.3794062,104.116,5,,
891.4864111,104.117,5,,
892.5934489,104.117,5,,
893.7006462,104.117,5,,
894.8076432,104.118,5,,
895.9148397,104.118,5,,
897.0219972,104.118,5,,
898.1292682,104.119,5,,
899.2364273,104.119,5,,
900.3438234,104.119,5,,
901.4506056,104.119,5,,
902.5575213,104.12,5,,
903.6648154,104.12,5,,
904.7721775,104.12,5,,
905.8796363,104.12,5,,
906.9871018,104.12,5,,
908.0944314,104.12,5,,
909.2016168,104.12,5,,
910.3086848,104.12,5,,
911.4158118,104.12,5,,
912.5228696,104.12,5,,
913.6297252,104.12,5,,
914.7368543,104.12,5,,
915.8440058,104.12,5,,
916.9513004,104.12,5,,
918.0579753,104.12,5,,
919.1650314,104.12,5,,
920.2723384,104.12,5,,
921.379647,104.12,5,,
922.4866858,104.12,5,,
923.5935924,104.12,5,,
924.7007041,104.12,5,,
925.8081419,104.12,5,,
926.915257,104.121,5,,
928.0223863,104.12,5,,
929.1294503,104.121,5,,
930.2366691,104.12,5,,
931.3439314,104.121,5,,
932.4508429,104.121,5,,
933.5583897,104.121,5,,
934.6654036,104.121,5,,
935.7725935,104.121,5,,
936.879894,104.121,5,,
937.9871397,104.121,5,,
939.094521,104.121,5,,
940.2015314,104.122,5,,
941.3089821,104.122,5,,
942.4162774,104.122,5,,
943.5233471,104.122,5,,
944.6305695,104.122,5,,
945.7376838,104.122,5,,
946.8449361,104.123,5,,
947.9523127,104.123,5,,
949.0598159,104.123,5,,
950.167222,104.123,5,,
951.2739863,104.123,5,,
952.381258,104.123,5,,
953.4887896,104.123,5,,
954.5959008,104.123,5,,
955.7031538,104.123,5,,
956.8104653,104.123,5,,
957.9175756,104.124,5,,
959.0248268,104.124,5,,
960.1322103,104.124,5,,
961.2393563,104.123,5,,
962.3467937,104.124,5,,
963.4538705,104.124,5,,
964.5610142,104.124,5,,
965.6681371,104.124,5,,
966.7751138,104.124,5,,
967.8824069,104.124,5,,
968.9897115,104.124,5,,
970.0971584,104.124,5,,
971.2041776,104.124,5,,
972.3114505,104.124,5,,
973.4189584,104.124,5,,
974.5259688,104.124,5,,
975.6331959,104.124,5,,
976.7402635,104.124,5,,
977.8474104,104.124,5,,
978.9549453,104.125,5,,
980.0621409,104.125,5,,
981.1692381,104.125,5,,
982.2761891,104.125,5,,
983.382602,104.125,5,,
984.4897649,104.126,5,,
985.5969467,104.125,5,,
986.7040548,104.126,5,,
987.8111274,104.126,5,,
988.9180942,104.126,5,,
990.0251088,104.126,5,,
991.132494,104.127,5,,
992.2401443,104.127,5,,
993.3473291,104.127,5,,
994.4545658,104.127,5,,
995.5616634,104.127,5,,
996.6689422,104.127,5,,
997.7761147,104.128,5,,
998.8833337,104.128,5,,
999.9900036,104.128,5,,
1001.097103,104.129,5,,
1002.204239,104.129,5,,
1003.311549,104.129,5,,
1004.419114,104.13,5,,
1005.526222,104.13,5,,
1006.633215,104.13,5,,
1007.740441,104.131,5,,
1008.84776,104.131,5,,
1009.955042,104.131,5,,
1011.062237,104.132,5,,
1012.169485,104.132,5,,
1013.276939,104.132,5,,
1014.384089,104.132,5,,
1015.490913,104.133,5,,
1016.596525,104.133,5,,
1017.703802,104.133,5,,
1018.811103,104.133,5,,
1019.918175,104.134,5,,
1021.025161,104.133,5,,
1022.132421,104.134,5,,
1023.239772,104.134,5,,
1024.346747,104.134,5,,
1025.453754,104.134,5,,
1026.560884,104.134,5,,
1027.668091,104.134,5,,
1028.775276,104.134,5,,
1029.881956,104.134,5,,
1030.989281,104.134,5,,
1032.096417,104.134,5,,
1033.203529,104.134,5,,
1034.310551,104.134,5,,
1035.417566,104.134,5,,
1036.524732,104.134,5,,
1037.632204,104.134,5,,
1038.739257,104.134,5,,
1039.846438,104.134,5,,
1040.953789,104.133,5,,
1042.061001,104.133,5,,
1043.16814,104.133,5,,
1044.275158,104.133,5,,
1045.382202,104.133,5,,
1046.489604,104.133,5,,
1047.597023,104.133,5,,
1048.704431,104.132,5,,
1049.811611,104.132,5,,
1050.918562,104.133,5,,
1052.025697,104.132,5,,
1053.132927,104.132,5,,
1054.240121,104.132,5,,
1055.347186,104.132,5,,
1056.454268,104.132,5,,
1057.561182,104.132,5,,
1058.668416,104.132,5,,
1059.775859,104.132,5,,
1060.882969,104.132,5,,
1061.99013,104.132,5,,
1063.097638,104.132,5,,
1064.204881,104.132,5,,
1065.311886,104.132,5,,
1066.419071,104.132,5,,
1067.526121,104.132,5,,
1068.633145,104.132,5,,
1069.740073,104.132,5,,
1070.847528,104.132,5,,
1071.954896,104.132,5,,
1073.062159,104.132,5,,
1074.169189,104.132,5,,
1075.276328,104.132,5,,
1076.383488,104.132,5,,
