time,T_sensor
0.11425280570983887,102.908
1.7377724647521973,102.908
2.258187770843506,102.907
3.2569353580474854,102.907
3.781250238418579,102.907
4.789860486984253,102.907
5.309293508529663,102.907
6.308810710906982,102.907
6.839166879653931,102.907
7.843268394470215,102.907
8.360489130020142,102.907
9.35620641708374,102.907
9.889127731323242,102.907
10.8917715549469,102.907
11.417369365692139,102.907
12.408701658248901,102.907
12.936970710754395,102.907
13.932383060455322,102.907
14.463103294372559,102.907
15.454640626907349,102.907
15.984477758407593,102.907
16.981658935546875,102.907
17.50766396522522,102.907
18.509148597717285,102.907
19.031702756881714,102.907
20.027116298675537,102.907
20.55693817138672,102.907
21.55157709121704,102.907
22.084419012069702,102.906
23.07025980949402,102.907
23.61950159072876,102.907
24.59904146194458,102.907
25.135472774505615,102.907
26.121209144592285,102.907
26.66592764854431,102.907
27.649266004562378,102.907
28.200114727020264,102.906
29.180018663406372,102.907
29.71906352043152,102.907
30.694159269332886,102.907
31.23930597305298,102.907
32.216954469680786,102.906
32.76612091064453,102.907
33.75470590591431,102.907
34.30003595352173,102.907
35.28600525856018,102.907
35.8326849937439,102.907
36.81464862823486,102.907
37.35967254638672,102.907
38.339083671569824,102.907
38.88271689414978,102.907
39.86881399154663,102.907
40.419975996017456,102.907
41.3903546333313,102.907
41.95879888534546,102.907
42.91449856758118,102.907
43.49442911148071,102.908
44.45462679862976,102.908
45.01316022872925,102.908
45.971797704696655,102.908
46.546305894851685,102.908
47.49582862854004,102.908
48.079265832901,102.908
49.01124119758606,102.908
49.60705232620239,102.908
50.54065275192261,102.908
51.14646625518799,102.908
52.05747890472412,102.908
52.66717505455017,102.909
53.59481883049011,102.909
54.19247221946716,102.909
55.11305284500122,102.909
55.718066692352295,102.909
56.64042115211487,102.909
57.24639892578125,102.909
58.16500401496887,102.909
58.767802476882935,102.909
59.69380784034729,102.909
60.29864573478699,102.91
61.73340106010437,102.91
62.25527358055115,102.91
63.254539012908936,102.91
63.78396487236023,102.91
64.79194736480713,102.91
65.31471467018127,102.911
66.3174078464508,102.911
66.83946633338928,102.911
67.8374605178833,102.911
68.37166380882263,102.911
69.35642552375793,102.912
69.90363144874573,102.912
70.88190960884094,102.912
71.43213629722595,102.912
72.39898133277893,102.912
72.96102094650269,102.913
73.92606973648071,102.913
74.48918414115906,102.913
75.46158647537231,102.913
76.02273607254028,102.913
76.99333262443542,102.914
77.55852437019348,102.914
78.53189492225647,102.915
79.09688687324524,102.914
80.06291508674622,102.915
80.62359523773193,102.915
81.59333896636963,102.915
82.15502381324768,102.916
83.11589288711548,102.916
83.67859244346619,102.916
84.647207736969,102.916
85.21112990379333,102.916
86.18510556221008,102.917
86.73223686218262,102.917
87.71067500114441,102.917
88.25893759727478,102.917
89.23878192901611,102.918
89.78536033630371,102.917
90.76753425598145,102.918
91.31575727462769,102.918
92.29612183570862,102.918
92.84443545341492,102.918
93.82286596298218,102.918
94.37025380134583,102.918
95.3503360748291,102.919
95.89460945129395,102.919
96.87231755256653,102.919
97.4209315776825,102.919
98.40168261528015,102.919
98.94983458518982,102.919
99.92961406707764,102.919
100.46727275848389,102.919
101.44144558906555,102.919
101.98855495452881,102.919
102.96959257125854,102.919
103.51704692840576,102.919
104.49255895614624,102.919
105.03804588317871,102.919
106.01901578903198,102.919
106.56367015838623,102.919
107.55227422714233,102.919
108.08526086807251,102.919
109.0819160938263,102.919
109.60675692558289,102.919
110.60598111152649,102.919
111.1341061592102,102.919
112.13538980484009,102.919
112.66481304168701,102.919
113.65446186065674,102.919
114.20963668823242,102.919
115.17990493774414,102.919
115.74156212806702,102.919
116.71042680740356,102.919
117.26622748374939,102.919
118.23770308494568,102.919
118.8091766834259,102.919
119.75801420211792,102.919
120.33301663398743,102.92
121.81130766868591,102.919
122.32110667228699,102.919
123.33654499053955,102.92
123.85746550559998,102.919
124.86319136619568,102.919
125.38187336921692,102.919
126.39561796188354,102.919
126.91435647010803,102.919
127.91822934150696,102.919
128.43519473075867,102.918
