time,temp,heater output,goal temp
0.0015599727630615234,129.995,50,125.27669386168694
1.5066523551940918,129.991,50,125.27669386168694
3.011478900909424,129.985,50,125.27669386168694
4.516512393951416,129.98,50,125.27669386168694
6.0214691162109375,129.974,50,125.27669386168694
7.526216506958008,129.968,50,125.27669386168694
9.030998468399048,129.963,50,125.27669386168694
10.535806655883789,129.957,50,125.27669386168694
12.04082202911377,129.952,50,125.27669386168694
13.545703411102295,129.945,50,125.27669386168694
15.050307035446167,129.94,50,125.27669386168694
16.55511736869812,129.934,50,125.27669386168694
18.05995011329651,129.929,50,125.27669386168694
19.564748525619507,129.923,50,125.27669386168694
21.069507837295532,129.918,50,125.27669386168694
22.574307203292847,129.912,50,125.27669386168694
24.07917284965515,129.907,50,125.27669386168694
25.583990573883057,129.901,50,125.27669386168694
27.088892698287964,129.896,50,125.27669386168694
28.59361457824707,129.891,50,125.27669386168694
30.098417043685913,129.886,50,125.27669386168694
31.602941751480103,129.88,50,125.27669386168694
33.10782241821289,129.875,50,125.27669386168694
34.612783908843994,129.87,50,125.27669386168694
36.11756086349487,129.866,50,125.27669386168694
37.62223529815674,129.86,50,125.27669386168694
39.12703776359558,129.856,50,125.27669386168694
40.63187527656555,129.85,50,125.27669386168694
42.136783599853516,129.845,50,125.27669386168694
43.64153432846069,129.841,50,125.27669386168694
45.146360635757446,129.836,50,125.27669386168694
46.6511344909668,129.831,50,125.27669386168694
48.15588998794556,129.826,50,125.27669386168694
49.66068720817566,129.822,50,125.27669386168694
51.16523599624634,129.817,50,125.27669386168694
52.669933557510376,129.813,50,125.27669386168694
54.17457437515259,129.808,50,125.27669386168694
55.679444313049316,129.804,50,125.27669386168694
57.184195041656494,129.799,50,125.27669386168694
58.68893647193909,129.795,50,125.27669386168694
60.19370412826538,129.791,50,125.27669386168694
61.69854497909546,129.786,50,125.27669386168694
63.20338749885559,129.781,50,125.27669386168694
64.70826864242554,129.777,50,125.27669386168694
66.2129111289978,129.773,50,125.27669386168694
67.7174813747406,129.769,50,125.27669386168694
69.22216868400574,129.764,50,125.27669386168694
70.72680640220642,129.76,50,125.27669386168694
72.23159050941467,129.756,50,125.27669386168694
73.73633146286011,129.752,50,125.27669386168694
75.2411162853241,129.748,50,125.27669386168694
76.74571776390076,129.744,50,125.27669386168694
78.25035119056702,129.74,50,125.27669386168694
79.75507688522339,129.736,50,125.27669386168694
81.25981831550598,129.732,50,125.27669386168694
82.76455950737,129.728,50,125.27669386168694
84.26924586296082,129.724,50,125.27669386168694
85.7741265296936,129.72,50,125.27669386168694
87.27878499031067,129.716,50,125.27669386168694
88.78350043296814,129.712,50,125.27669386168694
90.28811883926392,129.708,50,125.27669386168694
91.79276537895203,129.705,50,125.27669386168694
93.29742383956909,129.7,50,125.27669386168694
94.8021080493927,129.697,50,125.27669386168694
96.30674934387207,129.693,50,125.27669386168694
97.81149673461914,129.689,50,125.27669386168694
99.31622552871704,129.686,50,125.27669386168694
100.8207905292511,129.682,50,125.27669386168694
102.32542514801025,129.678,50,125.27669386168694
103.83010220527649,129.674,50,125.27669386168694
105.33483505249023,129.671,50,125.27669386168694
106.83955931663513,129.667,50,125.27669386168694
108.34432816505432,129.663,50,125.27669386168694
