time,temp,heater output,goal temp
0.0019974708557128906,121.346,40.0,113.67713110740877
1.5233654975891113,121.341,40.0,113.67713110740877
3.053121328353882,121.336,40.0,113.67713110740877
4.582843542098999,121.331,40.0,113.67713110740877
6.108756065368652,121.327,40.0,113.67713110740877
7.634948015213013,121.322,40.0,113.67713110740877
9.160425901412964,121.317,40.0,113.67713110740877
10.684196472167969,121.313,40.0,113.67713110740877
12.212125301361084,121.308,40.0,113.67713110740877
13.74792742729187,121.303,40.0,113.67713110740877
15.278496026992798,121.298,40.0,113.67713110740877
16.8075590133667,121.294,40.0,113.67713110740877
18.33825659751892,121.289,40.0,113.67713110740877
19.869031190872192,121.285,40.0,113.67713110740877
21.401312112808228,121.28,40.0,113.67713110740877
22.927507638931274,121.275,40.0,113.67713110740877
24.460467100143433,121.27,40.0,113.67713110740877
25.985572814941406,121.266,40.0,113.67713110740877
27.510388612747192,121.261,40.0,113.67713110740877
29.043601751327515,121.257,40.0,113.67713110740877
30.57579016685486,121.252,40.0,113.67713110740877
32.10816192626953,121.247,40.0,113.67713110740877
33.63183522224426,121.243,40.0,113.67713110740877
35.15399193763733,121.239,40.0,113.67713110740877
36.67516112327576,121.234,40.0,113.67713110740877
38.2003173828125,121.23,40.0,113.67713110740877
39.72139596939087,121.226,40.0,113.67713110740877
41.24358296394348,121.221,40.0,113.67713110740877
42.76831603050232,121.216,40.0,113.67713110740877
44.29464912414551,121.212,40.0,113.67713110740877
45.82261872291565,121.207,40.0,113.67713110740877
47.350430965423584,121.202,40.0,113.67713110740877
48.87512421607971,121.198,40.0,113.67713110740877
50.403117418289185,121.193,40.0,113.67713110740877
51.92752647399902,121.19,40.0,113.67713110740877
53.454713344573975,121.184,40.0,113.67713110740877
54.970816135406494,121.18,40.0,113.67713110740877
56.49804091453552,121.176,40.0,113.67713110740877
58.01791834831238,121.171,40.0,113.67713110740877
59.54466009140015,121.168,40.0,113.67713110740877
61.07026982307434,121.164,40.0,113.67713110740877
62.59653997421265,121.159,40.0,113.67713110740877
64.12589168548584,121.154,40.0,113.67713110740877
65.66021203994751,121.149,40.0,113.67713110740877
67.18823456764221,121.144,40.0,113.67713110740877
68.72382020950317,121.14,40.0,113.67713110740877
70.25400233268738,121.135,40.0,113.67713110740877
71.78336191177368,121.13,40.0,113.67713110740877
73.30732250213623,121.126,40.0,113.67713110740877
74.83425664901733,121.12,40.0,113.67713110740877
76.36688661575317,121.115,40.0,113.67713110740877
77.89472985267639,121.11,40.0,113.67713110740877
79.42264294624329,121.106,40.0,113.67713110740877
80.95463943481445,121.1,40.0,113.67713110740877
82.48485231399536,121.095,40.0,113.67713110740877
84.0188581943512,121.09,40.0,113.67713110740877
85.54822206497192,121.085,40.0,113.67713110740877
87.07763671875,121.079,40.0,113.67713110740877
88.60713267326355,121.074,40.0,113.67713110740877
90.12895321846008,121.069,40.0,113.67713110740877
91.65396499633789,121.064,40.0,113.67713110740877
93.18233871459961,121.058,40.0,113.67713110740877
94.72103762626648,121.054,40.0,113.67713110740877
96.25451946258545,121.048,40.0,113.67713110740877
97.78019738197327,121.043,40.0,113.67713110740877
99.3101441860199,121.037,40.0,113.67713110740877
100.83616399765015,121.032,40.0,113.67713110740877
102.36554670333862,121.027,40.0,113.67713110740877
103.89309501647949,121.022,40.0,113.67713110740877
105.4191586971283,121.017,40.0,113.67713110740877
106.94548010826111,121.012,40.0,113.67713110740877
108.47662949562073,121.007,40.0,113.67713110740877
110.01168370246887,121.002,40.0,113.67713110740877
111.54009103775024,120.996,40.0,113.67713110740877
113.06809616088867,120.991,40.0,113.67713110740877
114.59790134429932,120.986,40.0,113.67713110740877
116.13007998466492,120.981,40.0,113.67713110740877
117.66339707374573,120.976,40.0,113.67713110740877
119.20135426521301,120.971,40.0,113.67713110740877
120.72741556167603,120.967,40.0,113.67713110740877
122.25218605995178,120.962,40.0,113.67713110740877
