time,T_sensor,Output
139.62689542770386,102.946,"+000.00
"
141.15395331382751,102.946,"+000.00
"
142.68630576133728,102.946,"+000.00
"
144.2164716720581,102.947,"+000.00
"
145.74817728996277,102.947,"+000.00
"
147.2806899547577,102.946,"+000.00
"
148.81428790092468,102.946,"+000.00
"
150.34656047821045,102.946,"+000.00
"
151.87481808662415,102.946,"+000.00
"
153.40787482261658,102.946,"+000.00
"
154.93861150741577,102.946,"+000.00
"
156.4646019935608,102.946,"+000.00
"
157.989098072052,102.946,"+000.00
"
159.51832461357117,102.946,"+000.00
"
161.03812050819397,102.946,"+000.00
"
162.57039856910706,102.946,"+000.00
"
164.10603427886963,102.946,"+000.00
"
165.6370391845703,102.946,"+000.00
"
167.17002892494202,102.946,"+000.00
"
168.7017183303833,102.945,"+000.00
"
170.22861099243164,102.946,"+000.00
"
171.75394010543823,102.946,"+000.00
"
173.27084231376648,102.946,"+000.00
"
174.79662537574768,102.946,"+000.00
"
176.3230106830597,102.946,"+000.00
"
177.84837865829468,102.946,"+000.00
"
179.36914253234863,102.946,"+000.00
"
180.89814567565918,102.946,"+000.00
"
182.4237539768219,102.946,"+000.00
"
183.9529058933258,102.946,"+000.00
"
185.48009967803955,102.946,"+000.00
"
187.01031589508057,102.946,"+000.00
"
188.5374791622162,102.945,"+000.00
"
190.06836104393005,102.945,"+000.00
"
191.5949285030365,102.945,"+000.00
"
193.12288761138916,102.945,"+000.00
"
194.6489782333374,102.944,"+000.00
"
196.18805313110352,102.944,"+000.00
"
197.7178418636322,102.944,"+000.00
"
199.25043153762817,102.944,"+000.00
"
200.77160477638245,102.943,"+000.00
"
202.30973529815674,102.943,"+000.00
"
203.82660937309265,102.943,"+000.00
"
205.3455855846405,102.942,"+000.00
"
206.8746268749237,102.941,"+000.00
"
208.40092182159424,102.94,"+000.00
"
209.92235660552979,102.94,"+000.00
"
211.45593094825745,102.94,"+000.00
"
212.98251914978027,102.939,"+000.00
"
214.51284265518188,102.938,"+000.00
"
216.0465931892395,102.938,"+000.00
"
217.5715126991272,102.937,"+000.00
"
219.09719443321228,102.937,"+000.00
"
220.62445497512817,102.936,"+000.00
"
222.1487741470337,102.935,"+000.00
"
223.68564534187317,102.935,"+000.00
"
225.22411608695984,102.934,"+000.00
"
226.7469403743744,102.934,"+000.00
"
228.28239560127258,102.933,"+000.00
"
229.81294059753418,102.933,"+000.00
"
231.3412163257599,102.932,"+000.00
"
232.87016129493713,102.931,"+000.00
"
234.40052556991577,102.931,"+000.00
"
235.92356324195862,102.93,"+000.00
"
237.44976162910461,102.929,"+000.00
"
238.97697734832764,102.928,"+000.00
"
240.5052456855774,102.927,"+000.00
"
242.03763103485107,102.927,"+000.00
"
243.5709764957428,102.926,"+000.00
"
245.10186529159546,102.925,"+000.00
"
246.6290738582611,102.925,"+000.00
"
248.15554976463318,102.924,"+000.00
"
249.68564987182617,102.924,"+000.00
"
251.21431946754456,102.923,"+000.00
"
252.7386326789856,102.923,"+000.00
"
254.27030229568481,102.922,"+000.00
"
255.79639720916748,102.922,"+000.00
"
257.3233325481415,102.922,"+000.00
"
258.85491967201233,102.921,"+000.00
"
260.37998628616333,102.921,"+000.00
"
261.90860533714294,102.92,"+000.00
"
263.4375638961792,102.92,"+000.00
"
264.96798944473267,102.919,"+000.00
"
266.5001187324524,102.919,"+000.00
"
268.02968668937683,102.918,"+000.00
"
269.54920387268066,102.918,"+000.00
"
271.0746474266052,102.918,"+000.00
"
272.6082339286804,102.917,"+000.00
"
274.1445393562317,102.917,"+000.00
"
275.6765294075012,102.916,"+000.00
"
277.20386362075806,102.916,"+000.00
"
278.72875452041626,102.916,"+000.00
"
280.25722646713257,102.915,"+000.00
"
281.785587310791,102.915,"+000.00
"
283.3077771663666,102.914,"+000.00
"
284.83079171180725,102.913,"+000.00
"
286.3515057563782,102.913,"+000.00
"
287.8691825866699,102.913,"+000.00
"
289.39720034599304,102.912,"+000.00
"
290.92063903808594,102.912,"+000.00
"
292.44845938682556,102.911,"+000.00
"
293.97654008865356,102.911,"+000.00
"
295.50766587257385,102.91,"+000.00
"
297.03688073158264,102.91,"+000.00
"
298.5675618648529,102.909,"+000.00
"
300.0903649330139,102.909,"+000.00
"
302.1322774887085,102.923,57
303.6569855213165,102.962,57
305.1824004650116,103.008,57
306.71487045288086,103.062,57
308.24225664138794,103.113,57
309.7759470939636,103.167,57
311.3076128959656,103.225,57
312.8363378047943,103.279,57
314.3660342693329,103.334,57
315.88655614852905,103.388,57
317.41360211372375,103.447,57
318.93882155418396,103.501,57
320.463880777359,103.555,57
321.992849111557,103.609,57
323.5190989971161,103.667,57
325.0520896911621,103.72,57
326.5817348957062,103.773,57
328.1102788448334,103.83,57
329.64098262786865,103.882,57
331.16685247421265,103.935,57
332.69546246528625,103.987,57
334.21742582321167,104.042,57
335.74560379981995,104.093,57
337.27250480651855,104.145,57
338.80238580703735,104.195,57
340.33474493026733,104.25,57
341.8668005466461,104.3,57
343.39691042900085,104.35,57
344.929101228714,104.403,57
346.4617886543274,104.453,57
347.98885560035706,104.502,57
349.5099732875824,104.551,57
351.0430154800415,104.603,57
352.56974935531616,104.652,57
354.10420298576355,104.701,57
355.6405658721924,104.752,57
357.16880798339844,104.8,57
358.6980767250061,104.848,57
360.2278473377228,104.899,57
361.7616455554962,104.947,57
363.2964651584625,104.994,57
364.82177567481995,105.046,57
366.3501753807068,105.095,57
367.88090348243713,105.142,57
369.410085439682,105.191,57
370.9367763996124,105.241,57
372.471275806427,105.289,57
374.0016803741455,105.336,57
375.531751871109,105.386,57
377.0580279827118,105.433,57
378.59174156188965,105.48,57
380.1195673942566,105.529,57
381.6448221206665,105.576,57
383.17017912864685,105.622,57
384.69641184806824,105.668,57
386.2250175476074,105.717,57
387.7507514953613,105.762,57
389.2829747200012,105.807,57
390.8081090450287,105.853,57
392.331161737442,105.901,57
393.85352301597595,105.946,57
395.385089635849,105.99,57
396.9107234477997,106.035,57
398.43003606796265,106.082,57
399.9609386920929,106.126,57
401.4905791282654,106.171,57
403.0158658027649,106.218,57
404.5448353290558,106.262,57
406.07713174819946,106.306,57
407.6071403026581,106.349,57
409.1346969604492,106.396,57
410.669636964798,106.439,57
412.1917824745178,106.483,57
413.7143590450287,106.526,57
415.240966796875,106.572,57
416.7677562236786,106.615,57
418.29339504241943,106.657,57
419.81915259361267,106.703,57
421.344890832901,106.746,57
422.87459921836853,106.788,57
424.406626701355,106.831,57
425.94054317474365,106.876,57
427.46799516677856,106.918,57
428.9888229370117,106.96,57
430.5131287574768,107.001,57
432.04423332214355,107.045,57
433.57203817367554,107.087,57
435.1001958847046,107.129,57
436.6298568248749,107.173,57
438.16266894340515,107.214,57
439.6942527294159,107.255,57
441.21855425834656,107.298,57
442.742977142334,107.339,57
444.26265358924866,107.38,57
445.78589367866516,107.421,57
447.30828976631165,107.461,57
448.8307113647461,107.504,57
450.37068915367126,107.544,57
451.903359413147,107.584,57
453.4337520599365,107.627,57
454.9665415287018,107.667,57
456.4933319091797,107.707,57
458.0181653499603,107.746,57
459.54286098480225,107.789,57
461.07206416130066,107.828,57
462.598028421402,107.867,57
464.1353726387024,107.909,57
465.6685814857483,107.948,57
467.2021622657776,107.987,57
468.73743414878845,108.028,57
470.27218866348267,108.066,57
471.8059022426605,108.104,57
473.33802127838135,108.144,57
474.87449765205383,108.182,57
476.3935899734497,108.219,57
477.9169638156891,108.256,57
479.4435679912567,108.296,57
480.98322772979736,108.333,57
482.51583528518677,108.369,57
484.04368352890015,108.408,57
485.57670307159424,108.443,57
487.1138017177582,108.479,57
488.64640522003174,108.518,57
490.18018913269043,108.553,57
491.70475125312805,108.588,57
493.22964239120483,108.626,57
494.76064920425415,108.661,57
496.29025769233704,108.696,57
497.8250458240509,108.734,57
499.3556933403015,108.768,57
500.8865625858307,108.803,57
502.41207480430603,108.838,57
503.9409759044647,108.875,57
505.46402406692505,108.91,57
506.9893810749054,108.945,57
508.51762652397156,108.979,57
510.05029821395874,109.015,57
511.5750632286072,109.05,57
513.1036360263824,109.084,57
514.6307458877563,109.121,57
516.1602513790131,109.155,57
517.6859991550446,109.19,57
519.2078912258148,109.224,57
520.7290723323822,109.261,57
522.2535889148712,109.295,57
523.7768759727478,109.329,57
525.2996373176575,109.363,57
526.8281795978546,109.399,57
528.3619730472565,109.433,57
529.8892884254456,109.467,57
531.4158008098602,109.501,57
532.94615650177,109.537,57
534.4758524894714,109.571,57
536.0083620548248,109.605,57
537.5403044223785,109.641,57
539.0685729980469,109.675,57
540.5938587188721,109.708,57
542.1170163154602,109.742,57
543.6537506580353,109.778,57
545.1755182743073,109.812,57
546.7044899463654,109.846,57
548.2321434020996,109.881,57
549.757871389389,109.915,57
551.2909293174744,109.949,57
552.8212056159973,109.982,57
554.3532199859619,110.018,57
555.8787910938263,110.051,57
557.4056611061096,110.084,57
558.9310503005981,110.12,57
560.4666855335236,110.153,57
561.9959700107574,110.187,57
563.522289276123,110.22,57
565.0509223937988,110.256,57
566.5838515758514,110.289,57
568.1097424030304,110.322,57
569.6347374916077,110.358,57
571.1631033420563,110.391,57
572.6911854743958,110.424,57
574.2121357917786,110.457,57
575.7391057014465,110.492,57
577.2718777656555,110.525,57
578.8024551868439,110.557,57
580.3357670307159,110.593,57
581.8749301433563,110.625,57
583.4060575962067,110.657,57
584.9361202716827,110.692,57
586.4686102867126,110.724,57
587.9966485500336,110.757,57
589.5236494541168,110.789,57
591.0468487739563,110.824,57
592.5756726264954,110.856,57
594.103574514389,110.888,57
595.6276347637177,110.921,57
597.1605136394501,110.955,57
598.6907949447632,110.987,57
600.2207090854645,111.019,57
601.751158952713,111.053,57
603.2796633243561,111.085,57
604.7996802330017,111.117,57
606.3294606208801,111.149,57
607.8537039756775,111.183,57
609.3789818286896,111.214,57
610.9115138053894,111.246,57
612.4334197044373,111.278,57
613.9569852352142,111.312,57
615.4827749729156,111.343,57
617.0059103965759,111.374,57
618.5324285030365,111.406,57
620.059455871582,111.439,57
621.5854532718658,111.471,57
623.1152091026306,111.502,57
624.656156539917,111.535,57
626.1847546100616,111.566,57
627.714329957962,111.597,57
629.2490103244781,111.63,57
630.7815554141998,111.661,57
632.3094351291656,111.692,57
633.8403816223145,111.725,57
635.3671576976776,111.756,57
636.8981559276581,111.787,57
638.425995349884,111.817,57
639.9544315338135,111.85,57
641.4837827682495,111.881,57
643.0109000205994,111.911,57
644.5339651107788,111.942,57
646.0603573322296,111.974,57
647.5903899669647,112.005,57
649.1144461631775,112.035,57
650.6378591060638,112.065,57
652.1606636047363,112.098,57
653.6811196804047,112.128,57
655.2113270759583,112.158,57
656.7424108982086,112.19,57
658.2695305347443,112.22,57
659.7912983894348,112.251,57
661.3194131851196,112.281,57
662.8514804840088,112.312,57
664.3852880001068,112.342,57
665.9126954078674,112.372,57
667.4419209957123,112.404,57
668.9675838947296,112.434,57
670.490907907486,112.463,57
672.0200822353363,112.493,57
673.5563032627106,112.525,57
675.0847556591034,112.555,57
676.6081743240356,112.584,57
678.1311328411102,112.614,57
679.6525130271912,112.645,57
681.189046382904,112.675,57
682.7161738872528,112.704,57
684.236846446991,112.733,57
685.7627692222595,112.765,57
687.2962276935577,112.794,57
688.8278300762177,112.823,57
690.359949350357,112.854,57
691.8971157073975,112.884,57
693.436571598053,112.913,57
694.9626877307892,112.943,57
696.4884595870972,112.973,57
698.0193552970886,113.002,57
699.5466175079346,113.033,57
701.0660939216614,113.061,57
702.5928649902344,113.09,57
704.1265413761139,113.119,57
705.656111240387,113.149,57
707.187171459198,113.178,57
708.7132339477539,113.206,57
710.241791009903,113.236,57
711.7789084911346,113.264,57
713.2970905303955,113.292,57
714.8260533809662,113.32,57
716.350837469101,113.349,57
717.8803515434265,113.377,57
719.4160737991333,113.404,57
720.9533426761627,113.433,57
722.4816007614136,113.46,57
724.0168590545654,113.487,57
725.544835805893,113.516,57
727.0703887939453,113.543,57
728.5958476066589,113.569,57
730.1227688789368,113.596,57
731.6486220359802,113.624,57
733.1738097667694,113.651,57
734.6958494186401,113.677,57
736.2227711677551,113.704,57
737.7532780170441,113.731,57
739.2792446613312,113.758,57
740.8104708194733,113.784,57
742.3430006504059,113.81,57
743.8723797798157,113.837,57
745.4044935703278,113.864,57
746.9245145320892,113.89,57
748.4466512203217,113.916,57
749.974148273468,113.943,57
751.5050940513611,113.969,57
753.0335991382599,113.995,57
754.5569393634796,114.023,57
756.0805509090424,114.049,57
757.5935506820679,114.075,57
759.1216597557068,114.101,57
760.650869846344,114.128,57
762.1836183071136,114.154,57
763.7059140205383,114.18,57
765.2275674343109,114.205,57
766.7565424442291,114.233,57
768.294851064682,114.259,57
769.8275845050812,114.284,57
771.3531875610352,114.312,57
772.8901882171631,114.338,57
774.4137315750122,114.363,57
775.9376912117004,114.389,57
777.4568662643433,114.417,57
778.9820885658264,114.442,57
780.491231918335,114.468,57
782.0079207420349,114.493,57
783.539591550827,114.519,57
785.0705857276917,114.547,57
786.5897789001465,114.572,57
788.1133341789246,114.598,57
789.6482267379761,114.624,57
791.172721862793,114.651,57
792.7116425037384,114.677,57
794.2384309768677,114.702,57
795.7705733776093,114.729,57
797.3044059276581,114.755,57
798.820832490921,114.78,57
800.3590049743652,114.808,57
801.8796854019165,114.833,57
803.404335975647,114.859,57
804.9315764904022,114.884,57
806.4578623771667,114.911,57
807.9717020988464,114.937,57
809.4952275753021,114.962,57
811.012015581131,114.988,57
812.5294985771179,115.013,57
814.0540976524353,115.04,57
815.582231760025,115.065,57
817.1101980209351,115.091,57
818.6401796340942,115.116,57
820.1666944026947,115.143,57
821.701762676239,115.168,57
823.2411134243011,115.193,57
824.7560772895813,115.22,57
826.2746641635895,115.246,57
827.797623872757,115.271,57
829.3195264339447,115.296,57
830.8338708877563,115.321,57
832.3632040023804,115.348,57
833.888831615448,115.373,57
835.4286668300629,115.398,57
836.9595139026642,115.424,57
838.4824132919312,115.449,57
840.0130088329315,115.474,57
841.5276608467102,115.499,57
843.0449666976929,115.524,57
844.5645065307617,115.55,57
846.0745568275452,115.575,57
847.598751783371,115.6,57
849.1127617359161,115.624,57
850.6391267776489,115.649,57
852.1673412322998,115.675,57
853.6955063343048,115.7,57
855.2242035865784,115.724,57
856.7452309131622,115.749,57
858.2803273200989,115.775,57
859.8172521591187,115.799,57
861.3267133235931,115.823,57
862.851203918457,115.848,57
864.3762097358704,115.874,57
865.9157619476318,115.898,57
867.4415531158447,115.922,57
868.9663002490997,115.948,57
870.4992191791534,115.972,57
872.0264859199524,115.996,57
873.5558273792267,116.02,57
875.0779058933258,116.046,57
876.6101541519165,116.069,57
878.1361083984375,116.093,57
879.6527416706085,116.117,57
881.1955907344818,116.143,57
882.7191638946533,116.166,57
884.2502007484436,116.19,57
885.7777888774872,116.215,57
887.3033680915833,116.239,57
888.8320808410645,116.262,57
890.3604154586792,116.287,57
891.8974621295929,116.311,57
893.4175219535828,116.335,57
894.9430096149445,116.358,57
896.4836807250977,116.383,57
898.0080668926239,116.407,57
899.5468575954437,116.43,57
901.0736567974091,116.455,57
902.589058637619,116.478,57
904.1184296607971,116.502,57
905.6420900821686,116.525,57
907.1707179546356,116.549,57
908.6885979175568,116.573,57
910.1995739936829,116.596,57
911.741203546524,116.619,57
913.2596881389618,116.642,57
914.7720634937286,116.667,57
916.3096842765808,116.69,57
917.8348581790924,116.713,57
919.361478805542,116.738,57
920.8823807239532,116.761,57
922.4056053161621,116.784,57
923.9252805709839,116.807,57
925.4455010890961,116.83,57
926.9698531627655,116.854,57
928.4875061511993,116.877,57
930.0095901489258,116.9,57
931.5413212776184,116.923,57
933.0654919147491,116.947,57
934.6054158210754,116.97,57
936.1391320228577,116.993,57
937.6782472133636,117.017,57
939.2104840278625,117.04,57
940.7374184131622,117.063,57
942.2665421962738,117.087,57
943.8010590076447,117.11,57
945.3321418762207,117.133,57
946.849020242691,117.156,57
948.379316329956,117.18,57
949.9003391265869,117.203,57
951.4165048599243,117.225,57
952.9432260990143,117.248,57
954.4683065414429,117.272,57
955.998212814331,117.295,57
957.5177817344666,117.317,57
959.0456576347351,117.339,57
960.5710444450378,117.363,57
962.0932848453522,117.385,57
963.6312952041626,117.407,57
965.1580984592438,117.429,57
966.6800730228424,117.452,57
968.2157921791077,117.473,57
969.7448031902313,117.495,57
971.2677931785583,117.517,57
972.7881109714508,117.539,57
974.3077890872955,117.56,57
975.8351218700409,117.581,57
977.352386713028,117.602,57
978.8677265644073,117.624,57
980.3891215324402,117.645,57
981.9183931350708,117.665,57
983.4478352069855,117.686,57
984.9710326194763,117.708,57
986.4967291355133,117.729,57
988.0215492248535,117.749,57
989.5473804473877,117.77,57
991.0829992294312,117.791,57
992.6068892478943,117.812,57
994.1255824565887,117.832,57
995.652140378952,117.853,57
997.1696178913116,117.874,57
998.6964092254639,117.895,57
1000.2128100395203,117.915,57
1001.7391085624695,117.936,57
1003.2566719055176,117.956,57
1004.7645881175995,117.977,57
1006.2974462509155,117.998,57
1007.8316421508789,118.019,57
1009.3576126098633,118.039,57
1010.8799257278442,118.061,57
1012.410647392273,118.082,57
1013.9357240200043,118.102,57
1015.4499299526215,118.123,57
1016.9601545333862,118.143,57
1018.4712955951691,118.163,57
1019.9918947219849,118.185,57
1021.5126481056213,118.206,57
1023.0317983627319,118.226,57
1024.5467116832733,118.247,57
1026.0754714012146,118.269,57
1027.592261314392,118.289,57
1029.111277103424,118.31,57
1030.6252846717834,118.33,57
1032.1477963924408,118.351,57
1033.6760370731354,118.373,57
1035.1935765743256,118.394,57
1036.7229554653168,118.415,57
1038.2435140609741,118.436,57
1039.765329837799,118.458,57
1041.2954218387604,118.48,57
1042.8104343414307,118.501,57
1044.3317148685455,118.522,57
1045.8470664024353,118.543,57
1047.3632345199585,118.564,57
1048.8830735683441,118.587,57
1050.4088759422302,118.608,57
1051.9278659820557,118.629,57
1053.4456114768982,118.651,57
1054.9730093479156,118.673,57
1056.4952983856201,118.695,57
1058.0174522399902,118.716,57
1059.5364453792572,118.737,57
1061.0698335170746,118.758,57
1062.5848095417023,118.781,57
1064.106101989746,118.802,57
1065.6178193092346,118.823,57
1067.134115934372,118.844,57
1068.6666231155396,118.865,57
1070.197903394699,118.888,57
1071.7097082138062,118.909,57
1073.2356231212616,118.93,57
1074.750637769699,118.951,57
1076.271268606186,118.972,57
1077.7988929748535,118.994,57
1079.3232502937317,119.015,57
1080.8467800617218,119.036,57
1082.366400718689,119.057,57
1083.886351108551,119.079,57
1085.414083480835,119.1,57
1086.9396426677704,119.121,57
1088.460373878479,119.142,57
1089.992799282074,119.164,57
1091.513989686966,119.185,57
1093.0454907417297,119.205,57
1094.5725584030151,119.226,57
1096.095047235489,119.248,57
1097.6094071865082,119.269,57
1099.1294076442719,119.289,57
1100.6617860794067,119.31,57
1102.174317598343,119.331,57
1103.707729101181,119.353,57
1105.2350347042084,119.373,57
1106.7641825675964,119.394,57
1108.2942643165588,119.416,57
1109.8114433288574,119.436,57
1111.330186843872,119.457,57
1112.8463077545166,119.478,57
1114.3543248176575,119.498,57
1115.8756868839264,119.519,57
1117.3890812397003,119.541,57
1118.9087526798248,119.561,57
1120.4309134483337,119.582,57
1121.9457023143768,119.602,57
1123.4588553905487,119.623,57
1124.975534915924,119.644,57
1126.4862892627716,119.665,57
1127.9947197437286,119.686,57
1129.5126132965088,119.707,57
1131.0300903320312,119.727,57
1132.5439612865448,119.748,57
1134.060326576233,119.768,57
1135.580754518509,119.789,57
1137.1037302017212,119.811,57
1138.6297075748444,119.832,57
1140.1442861557007,119.852,57
1141.6696128845215,119.873,57
1143.1839954853058,119.895,57
1144.6975696086884,119.915,57
1146.2198979854584,119.937,57
1147.7483110427856,119.957,57
1149.2686908245087,119.977,57
1150.7860455513,119.999,57
1152.3163228034973,120.02,57
1153.8426187038422,120.041,57
1155.369183063507,120.061,57
1156.89697599411,120.083,57
1158.4285595417023,120.104,57
1159.9576230049133,120.125,57
1161.4835550785065,120.145,57
1163.0108318328857,120.167,57
1164.5365717411041,120.187,57
1166.0603702068329,120.208,57
1167.5792322158813,120.228,57
1169.1129250526428,120.25,57
1170.6365518569946,120.271,57
1172.1588294506073,120.292,57
1173.6829211711884,120.312,57
1175.1963810920715,120.334,57
1176.7117052078247,120.354,57
1178.2386248111725,120.375,57
1179.7524015903473,120.395,57
1181.2808997631073,120.416,57
1182.8087668418884,120.437,57
1184.3314626216888,120.458,57
1185.847582101822,120.478,57
1187.360490322113,120.498,57
1188.8869094848633,120.52,57
1190.4159195423126,120.54,57
1191.931479692459,120.56,57
1193.460333108902,120.58,57
1194.9693553447723,120.599,57
1196.481051683426,120.619,57
1198.0013046264648,120.639,57
1199.5180904865265,120.659,57
1201.0378558635712,120.677,57
1202.552575826645,120.697,57
1204.0711760520935,120.716,57
1205.5879800319672,120.734,57
1207.105003118515,120.754,57
1208.6221930980682,120.773,57
1210.1356570720673,120.791,57
1211.6558101177216,120.81,57
1213.1788852214813,120.828,57
1214.7072930335999,120.848,57
1216.2202196121216,120.866,57
1217.7366030216217,120.885,57
1219.2492365837097,120.903,57
1220.7764933109283,120.921,57
1222.291381597519,120.941,57
1223.8080863952637,120.959,57
1225.3245112895966,120.978,57
1226.8506729602814,120.996,57
1228.3673558235168,121.014,57
1229.9014496803284,121.034,57
1231.4286766052246,121.052,57
1232.9370942115784,121.07,57
1234.453203678131,121.089,57
1235.9822096824646,121.107,57
1237.5038158893585,121.127,57
1239.0253384113312,121.145,57
1240.5485672950745,121.164,57
1242.0696358680725,121.182,57
1243.6008739471436,121.202,57
1245.1169052124023,121.221,57
1246.6442234516144,121.239,57
1248.169203042984,121.258,57
1249.696147441864,121.278,57
1251.216106414795,121.296,57
1252.744618177414,121.315,57
1254.2692821025848,121.334,57
1255.7906486988068,121.354,57
1257.3034737110138,121.373,57
1258.83895277977,121.392,57
1260.3720359802246,121.411,57
1261.9001684188843,121.431,57
1263.4237852096558,121.45,57
1264.9384562969208,121.469,57
1266.4655134677887,121.488,57
1267.9995892047882,121.508,57
1269.5305359363556,121.527,57
1271.0506701469421,121.546,57
1272.578806400299,121.565,57
1274.0957660675049,121.586,57
1275.6172225475311,121.605,57
1277.1521320343018,121.624,57
1278.6747698783875,121.643,57
1280.201405286789,121.663,57
1281.729376077652,121.683,57
1283.2584354877472,121.702,57
1284.7921376228333,121.722,57
1286.3153405189514,121.742,57
1287.8440222740173,121.761,57
1289.3669729232788,121.78,57
1290.8841936588287,121.799,57
1292.4014194011688,121.82,57
1293.926857471466,121.839,57
1295.461061000824,121.859,57
1296.9889419078827,121.878,57
1298.520622253418,121.899,57
1300.052939414978,121.92,57
1301.590458393097,121.939,57
1303.1229469776154,121.96,57
1304.6508948802948,121.979,57
1306.186679840088,121.997,57
1307.7004804611206,122.017,57
1309.2226958274841,122.036,57
1310.7599415779114,122.054,57
1312.2792279720306,122.073,57
1313.8019862174988,122.092,57
1315.3430948257446,122.11,57
1316.8670403957367,122.128,57
1318.3888132572174,122.146,57
1319.9042887687683,122.16,57
1321.4458668231964,122.179,57
1322.9738280773163,122.197,57
1324.5037684440613,122.216,57
1326.018779039383,122.234,57
1327.547848701477,122.252,57
1329.0869545936584,122.277,57
1330.6114523410797,122.297,57
1332.1467022895813,122.314,57
1333.6713871955872,122.332,57
1335.2002582550049,122.351,57
1336.7278575897217,122.368,57
1338.265787601471,122.387,57
1339.7792675495148,122.404,57
1341.3050837516785,122.425,57
1342.8220040798187,122.446,57
1344.3509311676025,122.46,57
1345.8785772323608,122.478,57
1347.3966119289398,122.495,57
1348.9146945476532,122.514,57
1350.4352061748505,122.531,57
1351.9620504379272,122.549,57
1353.4918332099915,122.567,57
1355.0175309181213,122.586,57
1356.5437791347504,122.604,57
1358.0569939613342,122.622,57
1359.5850784778595,122.639,57
1361.1182715892792,122.658,57
1362.6454753875732,122.677,57
1364.1837031841278,122.695,57
1365.7124574184418,122.714,57
1367.2499318122864,122.732,57
1368.7671401500702,122.751,57
1370.2845799922943,122.769,57
1371.794958114624,122.787,57
1373.3167679309845,122.807,57
1374.8259363174438,122.825,57
1376.342440366745,122.844,57
1377.873697757721,122.862,57
