time,temp,heater output,goal temp
184.7790375,116.686,40,113.6771311
186.318454,116.686,40,113.6771311
187.8474,116.687,40,113.6771311
189.3686681,116.687,40,113.6771311
190.8975837,116.687,40,113.6771311
192.4271266,116.687,40,113.6771311
193.9557669,116.688,40,113.6771311
195.4797788,116.688,40,113.6771311
197.0059857,116.689,40,113.6771311
198.5330069,116.689,40,113.6771311
200.0590141,116.689,40,113.6771311
201.5849526,116.69,40,113.6771311
203.1206381,116.69,40,113.6771311
204.6448362,116.691,40,113.6771311
206.1672857,116.691,40,113.6771311
207.6943452,116.691,40,113.6771311
209.2163892,116.692,40,113.6771311
210.7386138,116.693,40,113.6771311
212.2672849,116.693,40,113.6771311
213.7926159,116.694,40,113.6771311
215.3216896,116.694,40,113.6771311
216.8505092,116.695,40,113.6771311
218.3739436,116.695,40,113.6771311
219.9003358,116.696,40,113.6771311
221.4281173,116.696,40,113.6771311
222.9515743,116.696,40,113.6771311
224.477293,116.697,40,113.6771311
225.9996216,116.697,40,113.6771311
227.5196266,116.698,40,113.6771311
229.0439248,116.698,40,113.6771311
230.5665464,116.698,40,113.6771311
232.0953639,116.698,40,113.6771311
233.6171305,116.698,40,113.6771311
235.1429174,116.699,40,113.6771311
236.6716084,116.699,40,113.6771311
238.1998756,116.699,40,113.6771311
239.7297032,116.699,40,113.6771311
241.2553108,116.699,40,113.6771311
242.7823157,116.699,40,113.6771311
244.3079126,116.699,40,113.6771311
245.8352423,116.699,40,113.6771311
247.3649557,116.699,40,113.6771311
248.8885202,116.699,40,113.6771311
250.4159214,116.699,40,113.6771311
251.9421086,116.699,40,113.6771311
253.4651361,116.7,40,113.6771311
254.9971948,116.7,40,113.6771311
256.5235214,116.699,40,113.6771311
258.0449758,116.7,40,113.6771311
259.5679667,116.7,40,113.6771311
261.0871525,116.7,40,113.6771311
262.6140332,116.7,40,113.6771311
264.1360998,116.7,40,113.6771311
265.6609511,116.699,40,113.6771311
267.1862473,116.699,40,113.6771311
268.7072713,116.7,40,113.6771311
270.2283185,116.7,40,113.6771311
271.7571507,116.7,40,113.6771311
273.2847655,116.7,40,113.6771311
274.8087285,116.7,40,113.6771311
276.3329692,116.7,40,113.6771311
277.8578796,116.7,40,113.6771311
279.3832519,116.701,40,113.6771311
280.913728,116.701,40,113.6771311
282.4388313,116.701,40,113.6771311
283.9646595,116.701,40,113.6771311
285.4884477,116.701,40,113.6771311
287.015851,116.701,40,113.6771311
288.5460126,116.702,40,113.6771311
290.0712199,116.702,40,113.6771311
291.599823,116.702,40,113.6771311
293.1248577,116.702,40,113.6771311
294.6438177,116.702,40,113.6771311
296.1749904,116.703,40,113.6771311
297.702666,116.702,40,113.6771311
299.233633,116.703,40,113.6771311
300.7600982,116.703,40,113.6771311
302.2852116,116.703,40,113.6771311
303.8135309,116.703,40,113.6771311
305.341377,116.703,40,113.6771311
306.8690252,116.703,40,113.6771311
308.3903804,116.703,40,113.6771311
309.9123557,116.702,40,113.6771311
311.4392118,116.702,40,113.6771311
312.9633257,116.702,40,113.6771311
314.4934781,116.702,40,113.6771311
316.0228367,116.701,40,113.6771311
317.5454087,116.701,40,113.6771311
319.0683777,116.701,40,113.6771311
320.5990605,116.7,40,113.6771311
322.1252558,116.7,40,113.6771311
323.6489885,116.699,40,113.6771311
325.1719756,116.699,40,113.6771311
326.700835,116.699,40,113.6771311
328.2345212,116.699,40,113.6771311
329.7568078,116.699,40,113.6771311
331.2851818,116.699,40,113.6771311
332.812479,116.699,40,113.6771311
334.3449759,116.698,40,113.6771311
335.8760829,116.698,40,113.6771311
337.4018712,116.698,40,113.6771311
338.9237611,116.698,40,113.6771311
340.445662,116.698,40,113.6771311
341.9747555,116.698,40,113.6771311
343.5059443,116.698,40,113.6771311
345.0388508,116.698,40,113.6771311
346.5727358,116.698,40,113.6771311
348.1032116,116.698,40,113.6771311
349.6282017,116.698,40,113.6771311
351.1565294,116.698,40,113.6771311
352.6867311,116.698,40,113.6771311
354.2114947,116.699,40,113.6771311
355.7398512,116.699,40,113.6771311
357.2650623,116.699,40,113.6771311
358.7931879,116.699,40,113.6771311
360.3195992,116.699,40,113.6771311
361.8451643,116.699,40,113.6771311
363.3670254,116.699,40,113.6771311
364.8949578,116.7,40,113.6771311
366.4206779,116.7,40,113.6771311
367.9478261,116.7,40,113.6771311
369.4704552,116.7,40,113.6771311
370.9932997,116.7,40,113.6771311
372.5191433,116.701,40,113.6771311
374.0428596,116.701,40,113.6771311
375.5646102,116.701,40,113.6771311
377.08427,116.701,40,113.6771311
378.6053641,116.701,40,113.6771311
380.1296134,116.702,40,113.6771311
381.6598723,116.702,40,113.6771311
383.1813011,116.702,40,113.6771311
384.7100132,116.703,40,113.6771311
386.2329562,116.703,40,113.6771311
387.7563772,116.704,40,113.6771311
389.2800403,116.704,40,113.6771311
390.803751,116.705,40,113.6771311
392.3238285,116.705,40,113.6771311
393.8560147,116.706,40,113.6771311
395.3839653,116.706,40,113.6771311
396.907531,116.707,40,113.6771311
398.431848,116.708,40,113.6771311
399.9569283,116.708,40,113.6771311
401.4849429,116.709,40,113.6771311
403.007998,116.71,40,113.6771311
404.538157,116.711,40,113.6771311
406.0645983,116.711,40,113.6771311
407.5882857,116.712,40,113.6771311
409.118767,116.713,40,113.6771311
410.6418762,116.714,40,113.6771311
412.1682103,116.714,40,113.6771311
413.6999042,116.715,40,113.6771311
415.2337551,116.716,40,113.6771311
416.7543368,116.717,40,113.6771311
418.2856531,116.718,40,113.6771311
419.8083069,116.718,40,113.6771311
421.3307283,116.719,40,113.6771311
422.855345,116.72,40,113.6771311
424.3847678,116.721,40,113.6771311
425.9070945,116.722,40,113.6771311
427.4345469,116.722,40,113.6771311
428.9592245,116.723,40,113.6771311
430.4890211,116.724,40,113.6771311
432.0120282,116.725,40,113.6771311
433.5419157,116.726,40,113.6771311
435.0642593,116.726,40,113.6771311
436.5879097,116.727,40,113.6771311
438.1139288,116.728,40,113.6771311
439.6426737,116.729,40,113.6771311
441.166348,116.73,40,113.6771311
442.6934469,116.731,40,113.6771311
444.2218935,116.732,40,113.6771311
445.7461207,116.732,40,113.6771311
447.2841237,116.734,40,113.6771311
448.8109632,116.735,40,113.6771311
450.3396816,116.735,40,113.6771311
451.8686991,116.736,40,113.6771311
453.3907225,116.737,40,113.6771311
454.9152005,116.738,40,113.6771311
456.4419043,116.739,40,113.6771311
457.9693062,116.74,40,113.6771311
459.4968295,116.741,40,113.6771311
461.0237696,116.741,40,113.6771311
462.5442643,116.742,40,113.6771311
464.0711415,116.742,40,113.6771311
465.5972857,116.743,40,113.6771311
467.1236055,116.744,40,113.6771311
468.644032,116.745,40,113.6771311
470.1787736,116.745,40,113.6771311
471.7107618,116.745,40,113.6771311
473.2380414,116.746,40,113.6771311
474.7629075,116.746,40,113.6771311
476.2952008,116.746,40,113.6771311
477.821099,116.747,40,113.6771311
479.3486803,116.747,40,113.6771311
480.8704538,116.747,40,113.6771311
482.3918169,116.748,40,113.6771311
483.9179087,116.748,40,113.6771311
485.4393167,116.748,40,113.6771311
486.9658659,116.748,40,113.6771311
488.4908569,116.749,40,113.6771311
490.016351,116.749,40,113.6771311
491.5478961,116.749,40,113.6771311
493.0836821,116.749,40,113.6771311
494.6141732,116.749,40,113.6771311
496.1441317,116.75,40,113.6771311
497.669472,116.75,40,113.6771311
499.187062,116.75,40,113.6771311
500.7118495,116.75,40,113.6771311
502.2399585,116.75,40,113.6771311
503.7718394,116.75,40,113.6771311
505.2999043,116.75,40,113.6771311
506.8309178,116.75,40,113.6771311
508.3689775,116.75,40,113.6771311
509.902992,116.749,40,113.6771311
511.4386504,116.749,40,113.6771311
512.9692938,116.749,40,113.6771311
514.495738,116.749,40,113.6771311
516.0205867,116.75,40,113.6771311
517.5480995,116.749,40,113.6771311
519.0730627,116.749,40,113.6771311
520.593761,116.749,40,113.6771311
522.1216252,116.749,40,113.6771311
523.6427886,116.749,40,113.6771311
525.1690342,116.749,40,113.6771311
526.7000754,116.749,40,113.6771311
528.2275412,116.749,40,113.6771311
529.7520089,116.749,40,113.6771311
531.2698874,116.749,40,113.6771311
532.792279,116.749,40,113.6771311
534.3152573,116.749,40,113.6771311
535.835633,116.749,40,113.6771311
537.3622162,116.749,40,113.6771311
538.8841324,116.748,40,113.6771311
540.4080241,116.748,40,113.6771311
541.9299407,116.748,40,113.6771311
543.4569709,116.748,40,113.6771311
544.9823296,116.748,40,113.6771311
546.509903,116.747,40,113.6771311
548.0343366,116.747,40,113.6771311
549.5569291,116.746,40,113.6771311
551.0849342,116.746,40,113.6771311
552.6127014,116.745,40,113.6771311
554.1398249,116.745,40,113.6771311
555.6745458,116.745,40,113.6771311
557.193393,116.744,40,113.6771311
558.7166011,116.743,40,113.6771311
560.246531,116.743,40,113.6771311
561.7727239,116.742,40,113.6771311
563.3013825,116.742,40,113.6771311
564.8276851,116.741,40,113.6771311
566.3579028,116.741,40,113.6771311
567.883153,116.741,40,113.6771311
569.4100544,116.74,40,113.6771311
570.9369626,116.74,40,113.6771311
572.4653628,116.739,40,113.6771311
573.9876537,116.739,40,113.6771311
575.5193071,116.738,40,113.6771311
577.0372057,116.737,40,113.6771311
578.5637138,116.737,40,113.6771311
580.0825675,116.737,40,113.6771311
581.6028845,116.736,40,113.6771311
583.1312554,116.736,40,113.6771311
584.6574366,116.736,40,113.6771311
586.1810257,116.735,40,113.6771311
587.7036967,116.735,40,113.6771311
589.2258563,116.735,40,113.6771311
590.7485933,116.735,40,113.6771311
592.2763138,116.734,40,113.6771311
593.8030622,116.734,40,113.6771311
595.3271191,116.734,40,113.6771311
596.8621075,116.734,40,113.6771311
598.3844125,116.734,40,113.6771311
599.911612,116.733,40,113.6771311
601.4372902,116.733,40,113.6771311
602.9613018,116.733,40,113.6771311
604.4880662,116.733,40,113.6771311
606.0129008,116.733,40,113.6771311
607.544173,116.733,40,113.6771311
609.0686784,116.733,40,113.6771311
610.5992436,116.733,40,113.6771311
612.1248894,116.734,40,113.6771311
613.6513739,116.734,40,113.6771311
615.1757848,116.734,40,113.6771311
616.7038255,116.734,40,113.6771311
618.2294955,116.734,40,113.6771311
619.7516689,116.734,40,113.6771311
621.2843659,116.735,40,113.6771311
622.8097222,116.735,40,113.6771311
624.3288214,116.735,40,113.6771311
625.8526456,116.736,40,113.6771311
627.3737342,116.736,40,113.6771311
628.8957875,116.736,40,113.6771311
630.4237912,116.737,40,113.6771311
631.9499357,116.737,40,113.6771311
633.4747181,116.738,40,113.6771311
635.0031624,116.738,40,113.6771311
636.5338135,116.738,40,113.6771311
638.0563891,116.739,40,113.6771311
639.579797,116.739,40,113.6771311
641.0991843,116.74,40,113.6771311
642.6248519,116.74,40,113.6771311
644.147975,116.741,40,113.6771311
645.6741507,116.742,40,113.6771311
647.1978524,116.742,40,113.6771311
648.7206705,116.743,40,113.6771311
650.2563083,116.743,40,113.6771311
651.776679,116.744,40,113.6771311
653.2981863,116.745,40,113.6771311
654.8178322,116.745,40,113.6771311
656.3419344,116.746,40,113.6771311
657.8688087,116.747,40,113.6771311
659.394582,116.747,40,113.6771311
660.9161475,116.748,40,113.6771311
662.4435093,116.749,40,113.6771311
663.9723048,116.749,40,113.6771311
665.4967539,116.75,40,113.6771311
667.0348978,116.75,40,113.6771311
668.5615439,116.75,40,113.6771311
670.084744,116.751,40,113.6771311
671.608628,116.751,40,113.6771311
673.1305304,116.751,40,113.6771311
674.6560962,116.752,40,113.6771311
676.1742315,116.751,40,113.6771311
677.69625,116.752,40,113.6771311
679.2180672,116.752,40,113.6771311
680.7431829,116.752,40,113.6771311
682.2731419,116.752,40,113.6771311
683.8108513,116.752,40,113.6771311
685.3370826,116.752,40,113.6771311
686.8586223,116.752,40,113.6771311
688.3794265,116.752,40,113.6771311
689.9091928,116.752,40,113.6771311
691.4276927,116.752,40,113.6771311
692.9546919,116.752,40,113.6771311
694.4937646,116.752,40,113.6771311
696.0160344,116.752,40,113.6771311
697.5472918,116.752,40,113.6771311
699.0749228,116.752,40,113.6771311
700.5952272,116.752,40,113.6771311
702.1347055,116.752,40,113.6771311
703.66098,116.752,40,113.6771311
705.1860902,116.752,40,113.6771311
706.7100444,116.752,40,113.6771311
708.2308562,116.752,40,113.6771311
709.7481551,116.753,40,113.6771311
711.271466,116.753,40,113.6771311
712.7972958,116.753,40,113.6771311
714.3324273,116.753,40,113.6771311
715.8603764,116.753,40,113.6771311
717.3956857,116.753,40,113.6771311
718.9234605,116.753,40,113.6771311
720.4485102,116.753,40,113.6771311
721.9728272,116.753,40,113.6771311
723.5019746,116.753,40,113.6771311
725.0265596,116.753,40,113.6771311
726.5611348,116.753,40,113.6771311
728.09008,116.754,40,113.6771311
729.6133661,116.753,40,113.6771311
731.1366937,116.754,40,113.6771311
732.6570847,116.754,40,113.6771311
734.1811566,116.754,40,113.6771311
735.7054379,116.754,40,113.6771311
737.2456326,116.754,40,113.6771311
738.7704988,116.755,40,113.6771311
740.2926311,116.755,40,113.6771311
741.8231657,116.755,40,113.6771311
743.359931,116.755,40,113.6771311
744.8872199,116.755,40,113.6771311
746.4164486,116.756,40,113.6771311
747.9577355,116.757,40,113.6771311
749.4896016,116.757,40,113.6771311
751.0218709,116.757,40,113.6771311
752.5506983,116.758,40,113.6771311
754.0770869,116.758,40,113.6771311
755.5990636,116.759,40,113.6771311
757.129863,116.759,40,113.6771311
758.6586657,116.76,40,113.6771311
760.1877496,116.76,40,113.6771311
761.7134929,116.761,40,113.6771311
763.2490895,116.761,40,113.6771311
764.7788234,116.762,40,113.6771311
766.3088059,116.762,40,113.6771311
767.8416059,116.763,40,113.6771311
769.3783576,116.764,40,113.6771311
770.9018569,116.764,40,113.6771311
772.423815,116.765,40,113.6771311
773.9557667,116.765,40,113.6771311
775.489871,116.766,40,113.6771311
777.0166852,116.767,40,113.6771311
778.5454733,116.767,40,113.6771311
780.0700474,116.768,40,113.6771311
781.5966485,116.769,40,113.6771311
783.1247694,116.77,40,113.6771311
784.65557,116.77,40,113.6771311
786.1972573,116.771,40,113.6771311
787.7179,116.772,40,113.6771311
789.2436769,116.773,40,113.6771311
790.7761288,116.774,40,113.6771311
792.3097773,116.774,40,113.6771311
793.8332815,116.775,40,113.6771311
795.3547812,116.775,40,113.6771311
796.8779728,116.776,40,113.6771311
798.4007244,116.777,40,113.6771311
799.9196095,116.778,40,113.6771311
801.442801,116.778,40,113.6771311
802.9669683,116.778,40,113.6771311
804.4959664,116.779,40,113.6771311
806.0267513,116.779,40,113.6771311
807.5670087,116.779,40,113.6771311
809.0895095,116.779,40,113.6771311
810.6288342,116.779,40,113.6771311
812.1538086,116.779,40,113.6771311
813.6813641,116.779,40,113.6771311
815.2060304,116.779,40,113.6771311
816.7290428,116.779,40,113.6771311
818.2530072,116.779,40,113.6771311
819.7716572,116.779,40,113.6771311
821.2943492,116.778,40,113.6771311
822.8227346,116.778,40,113.6771311
824.3489153,116.778,40,113.6771311
825.8750288,116.777,40,113.6771311
827.3977826,116.777,40,113.6771311
828.920752,116.777,40,113.6771311
830.4459763,116.776,40,113.6771311
831.9667079,116.776,40,113.6771311
833.5089378,116.775,40,113.6771311
835.0359566,116.775,40,113.6771311
836.5577836,116.775,40,113.6771311
838.079452,116.774,40,113.6771311
839.6071899,116.774,40,113.6771311
841.1293387,116.773,40,113.6771311
842.6565478,116.773,40,113.6771311
844.1804059,116.772,40,113.6771311
845.7067113,116.772,40,113.6771311
847.2346117,116.772,40,113.6771311
848.7669418,116.771,40,113.6771311
850.2984149,116.771,40,113.6771311
851.8174365,116.771,40,113.6771311
853.341054,116.77,40,113.6771311
854.8664975,116.77,40,113.6771311
856.3870361,116.77,40,113.6771311
857.9159467,116.77,40,113.6771311
859.4402096,116.77,40,113.6771311
860.9786906,116.77,40,113.6771311
862.5046058,116.77,40,113.6771311
864.0298753,116.77,40,113.6771311
865.5587244,116.77,40,113.6771311
867.0849426,116.77,40,113.6771311
868.6120236,116.77,40,113.6771311
870.1406045,116.77,40,113.6771311
871.6608977,116.77,40,113.6771311
873.1851122,116.77,40,113.6771311
874.7029588,116.771,40,113.6771311
876.2256887,116.77,40,113.6771311
877.7538526,116.771,40,113.6771311
879.2794416,116.771,40,113.6771311
880.8036623,116.771,40,113.6771311
882.3258879,116.771,40,113.6771311
883.8512304,116.772,40,113.6771311
885.3725226,116.772,40,113.6771311
886.9010351,116.772,40,113.6771311
888.4203365,116.772,40,113.6771311
889.9446862,116.772,40,113.6771311
891.4679844,116.773,40,113.6771311
892.9958346,116.773,40,113.6771311
894.521678,116.773,40,113.6771311
896.0437055,116.773,40,113.6771311
897.5759723,116.774,40,113.6771311
899.1000366,116.774,40,113.6771311
900.62291,116.775,40,113.6771311
902.1502168,116.775,40,113.6771311
903.6703749,116.775,40,113.6771311
905.1913447,116.775,40,113.6771311
906.7167423,116.776,40,113.6771311
908.2461827,116.777,40,113.6771311
909.7759507,116.778,40,113.6771311
911.3082716,116.778,40,113.6771311
912.8345623,116.779,40,113.6771311
914.3508191,116.78,40,113.6771311
915.872041,116.781,40,113.6771311
917.3929486,116.781,40,113.6771311
918.9142711,116.782,40,113.6771311
920.4395483,116.783,40,113.6771311
921.9648156,116.783,40,113.6771311
923.4918594,116.784,40,113.6771311
925.0172985,116.785,40,113.6771311
926.5422907,116.785,40,113.6771311
928.0627177,116.786,40,113.6771311
929.5960059,116.787,40,113.6771311
931.1184855,116.788,40,113.6771311
932.6435935,116.788,40,113.6771311
934.1753614,116.789,40,113.6771311
935.7042367,116.79,40,113.6771311
937.2325494,116.79,40,113.6771311
938.7569087,116.791,40,113.6771311
940.2825046,116.791,40,113.6771311
941.8046329,116.792,40,113.6771311
943.3398569,116.792,40,113.6771311
944.8650067,116.793,40,113.6771311
946.393064,116.794,40,113.6771311
947.9087851,116.794,40,113.6771311
949.4358912,116.795,40,113.6771311
950.959265,116.795,40,113.6771311
952.4890785,116.796,40,113.6771311
954.0188653,116.796,40,113.6771311
955.5467191,116.797,40,113.6771311
957.0744278,116.798,40,113.6771311
958.5904984,116.798,40,113.6771311
960.1207445,116.799,40,113.6771311
961.6498897,116.799,40,113.6771311
963.1685541,116.799,40,113.6771311
964.6861551,116.8,40,113.6771311
966.2126741,116.8,40,113.6771311
967.7392199,116.801,40,113.6771311
969.2594378,116.801,40,113.6771311
970.7884862,116.802,40,113.6771311
972.3131313,116.802,40,113.6771311
973.8420892,116.802,40,113.6771311
975.3655183,116.802,40,113.6771311
976.8904676,116.802,40,113.6771311
978.423619,116.802,40,113.6771311
979.9392741,116.802,40,113.6771311
981.4632168,116.803,40,113.6771311
982.9857538,116.802,40,113.6771311
984.5087736,116.803,40,113.6771311
986.0312171,116.802,40,113.6771311
987.5541034,116.802,40,113.6771311
989.0783052,116.803,40,113.6771311
990.6006169,116.802,40,113.6771311
992.1226943,116.802,40,113.6771311
993.6533632,116.802,40,113.6771311
995.206099,116.803,40,113.6771311
996.7259939,116.803,40,113.6771311
998.2480342,116.802,40,113.6771311
999.7759178,116.803,40,113.6771311
1001.302296,116.802,40,113.6771311
1002.827036,116.803,40,113.6771311
1004.352721,116.803,40,113.6771311
1005.879676,116.803,40,113.6771311
1007.407976,116.803,40,113.6771311
1008.930585,116.803,40,113.6771311
1010.457718,116.804,40,113.6771311
1011.974873,116.804,40,113.6771311
1013.503063,116.804,40,113.6771311
1015.032696,116.804,40,113.6771311
1016.555608,116.805,40,113.6771311
1018.085186,116.804,40,113.6771311
1019.612168,116.805,40,113.6771311
1021.143993,116.805,40,113.6771311
1022.664363,116.805,40,113.6771311
1024.192665,116.805,40,113.6771311
1025.718617,116.806,40,113.6771311
1027.244911,116.806,40,113.6771311
1028.769081,116.806,40,113.6771311
1030.301486,116.807,40,113.6771311
1031.830529,116.807,40,113.6771311
1033.371459,116.808,40,113.6771311
1034.894297,116.808,40,113.6771311
1036.430794,116.809,40,113.6771311
1037.969465,116.809,40,113.6771311
1039.498577,116.81,40,113.6771311
1041.029422,116.81,40,113.6771311
1042.551525,116.81,40,113.6771311
1044.073127,116.811,40,113.6771311
1045.602751,116.811,40,113.6771311
1047.130459,116.812,40,113.6771311
1048.650904,116.812,40,113.6771311
1050.176792,116.813,40,113.6771311
1051.709011,116.813,40,113.6771311
1053.238527,116.814,40,113.6771311
1054.767676,116.815,40,113.6771311
1056.293226,116.815,40,113.6771311
1057.80462,116.815,40,113.6771311
1059.328691,116.816,40,113.6771311
1060.850976,116.817,40,113.6771311
1062.382286,116.817,40,113.6771311
1063.915828,116.818,40,113.6771311
1065.4433,116.819,40,113.6771311
1066.970891,116.819,40,113.6771311
1068.500097,116.82,40,113.6771311
1070.033396,116.82,40,113.6771311
1071.562382,116.821,40,113.6771311
1073.099192,116.822,40,113.6771311
1074.628839,116.823,40,113.6771311
1076.151666,116.823,40,113.6771311
1077.678391,116.824,40,113.6771311
1079.209748,116.825,40,113.6771311
1080.750988,116.826,40,113.6771311
1082.278548,116.826,40,113.6771311
1083.806025,116.827,40,113.6771311
1085.331518,116.828,40,113.6771311
1086.857332,116.829,40,113.6771311
1088.390107,116.829,40,113.6771311
1089.932201,116.83,40,113.6771311
1091.454849,116.831,40,113.6771311
1092.982794,116.832,40,113.6771311
1094.509588,116.833,40,113.6771311
1096.036237,116.834,40,113.6771311
1097.560009,116.834,40,113.6771311
1099.099218,116.835,40,113.6771311
1100.628546,116.836,40,113.6771311
1102.157818,116.837,40,113.6771311
1103.678329,116.837,40,113.6771311
1105.205545,116.838,40,113.6771311
1106.727214,116.839,40,113.6771311
1108.251922,116.839,40,113.6771311
1109.780176,116.84,40,113.6771311
1111.310451,116.841,40,113.6771311
1112.84093,116.842,40,113.6771311
1114.36605,116.842,40,113.6771311
1115.895484,116.843,40,113.6771311
1117.435375,116.844,40,113.6771311
1118.964879,116.845,40,113.6771311
1120.498247,116.845,40,113.6771311
1122.036937,116.846,40,113.6771311
1123.562564,116.847,40,113.6771311
1125.089378,116.848,40,113.6771311
1126.624848,116.849,40,113.6771311
1128.15107,116.849,40,113.6771311
1129.67969,116.85,40,113.6771311
1131.205401,116.851,40,113.6771311
1132.727184,116.852,40,113.6771311
1134.253135,116.853,40,113.6771311
1135.779707,116.854,40,113.6771311
1137.306855,116.855,40,113.6771311
1138.834682,116.855,40,113.6771311
1140.354989,116.856,40,113.6771311
1141.882293,116.858,40,113.6771311
1143.409836,116.858,40,113.6771311
1144.936086,116.86,40,113.6771311
1146.475172,116.861,40,113.6771311
1148.009078,116.862,40,113.6771311
1149.534956,116.862,40,113.6771311
1151.063867,116.863,40,113.6771311
1152.586928,116.864,40,113.6771311
1154.114746,116.865,40,113.6771311
1155.639754,116.866,40,113.6771311
1157.15907,116.867,40,113.6771311
1158.680573,116.867,40,113.6771311
1160.207744,116.868,40,113.6771311
1161.733215,116.869,40,113.6771311
1163.274244,116.87,40,113.6771311
1164.793695,116.87,40,113.6771311
1166.323736,116.871,40,113.6771311
1167.854112,116.872,40,113.6771311
1169.380876,116.873,40,113.6771311
1170.898574,116.873,40,113.6771311
1172.426652,116.874,40,113.6771311
1173.953566,116.875,40,113.6771311
1175.477514,116.876,40,113.6771311
1177.007714,116.876,40,113.6771311
1178.533711,116.877,40,113.6771311
1180.063028,116.878,40,113.6771311
1181.599012,116.879,40,113.6771311
1183.125274,116.879,40,113.6771311
1184.651154,116.88,40,113.6771311
1186.169897,116.881,40,113.6771311
1187.692096,116.881,40,113.6771311
1189.214693,116.882,40,113.6771311
